,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
163,220293317,3930.5198,4.6292,5.0,78.68277628731448,0.7927452275747783,3.473368117280188,0.08172687479964225,1.3947749137878418,4.183852672576904,0.22346973419189453
164,248442622,4173.1143,4.2693,12.0,79.66380258346908,0.1685618210425067,0.5312252961375634,0.08172673489752924,1.4461437861124675,2.9233932495117188,0.3738522529602051
165,246794989,3997.9,4.6954,4.0,80.5420923349011,0.132809451999492,0.18389096161263296,0.08172789995296625,0.42894482612609863,0.6068706512451172,0.26057958602905273
166,212332689,4089.4712,4.6532,11.0,78.88732479636383,0.17088383834330176,0.38820373664202634,0.08172671368083684,0.4741571166298606,1.0094046592712402,0.20875930786132812
167,249253853,3882.665,4.6602,4.0,87.97947175799345,0.15323833315960655,0.22474800472264178,0.10215818467258941,0.917014479637146,1.4908790588378906,0.3233909606933594
168,210342315,3534.515,4.4027,14.0,70.85735482788732,0.1284290305016579,0.24518761268700473,0.0817264204233652,4.256985017231533,14.686191082000732,0.9853482246398926
169,246756124,3705.4727,4.3475,3.0,80.54202262494073,0.12259096085957329,0.16345492666732753,0.08172656506940257,0.8324384689331055,1.2756705284118652,0.44034719467163086
170,201497943,3824.6653,4.6997,3.0,79.66403441521106,0.10215932356610817,0.12259236640238669,0.0817267761885887,0.821379820505778,1.2717127799987793,0.4227876663208008
171,210480526,3476.204,4.7079,8.0,70.85752732890978,0.15834878910300176,0.26562197753810324,0.08172653803922003,0.7688626646995544,1.7606496810913086,0.3871917724609375
172,251605498,4121.0386,4.6651,14.0,67.04866370230593,0.14596835271627892,0.2656634955710615,0.0817394286787021,0.7722054209027972,1.5816330909729004,0.23822784423828125
173,220209793,4213.1885,4.6687,6.0,78.6826401570579,0.14642638528797156,0.24517981402459554,0.08172649248444941,0.7606625556945801,1.7312288284301758,0.29747486114501953
174,220175502,4201.3306,4.581,1.0,78.68261531216558,0.12259037476906087,0.12259037476906087,0.12259037476906087,0.23881196975708008,0.23881196975708008,0.23881196975708008
175,220241596,3433.611,4.6226,10.0,78.68272509309463,0.1593701252284518,0.49037790466536535,0.08172840240149526,3.0798542499542236,12.191522121429443,1.1458277702331543
176,212301612,3869.982,4.6333,1.0,78.88733467385464,0.12259230679774191,0.12259230679774191,0.12259230679774191,0.7450699806213379,0.7450699806213379,0.7450699806213379
177,246028525,3827.6396,4.7131,13.0,78.86657219238987,0.11787496356555494,0.3064750430858112,0.08172601181286154,0.484004387488732,0.7025003433227539,0.36715269088745117
178,211377299,3672.2268,4.7698,18.0,125.61465728970506,0.15777899285280406,0.32690641762746964,0.08172697223926662,1.2832694583468967,2.5472164154052734,0.40378570556640625
179,228734538,4190.339,4.6633,22.0,69.12069710358628,0.15695300767997236,0.3473398721762351,0.08172679255221738,0.388745286247947,0.6431221961975098,0.23854970932006836
180,206029732,4077.1511,4.6916,16.0,69.14119429827406,0.19027319295219058,0.36778386701189447,0.10215767334011616,1.3563059270381927,2.9668092727661133,0.24693012237548828
181,201504160,3921.5151,4.506,0.0,79.66405643580947,0.0,0.0,0.0,0.0,0.0,0.0
182,248443986,4163.7617,4.6747,16.0,79.66396372555755,0.20431997224341103,0.38820794202183606,0.0817269652543473,1.0317519307136536,2.883315086364746,0.3648519515991211
183,205924604,3656.4272,4.2284,19.0,69.14089136179973,0.15485004855987713,0.32690517542505404,0.08172623044083593,1.2714486373098273,3.076004981994629,0.2600669860839844
184,210393892,3974.86,4.703,25.0,70.85745298876282,0.16345351741008926,0.5107922970710206,0.08172628026659368,0.49693775177001953,1.2653708457946777,0.20246505737304688
185,201148702,3588.2722,4.804,16.0,79.97023395856377,0.1596242658142728,0.38820236572792055,0.08172677830589237,2.6436813175678253,5.282700061798096,0.44268369674682617
186,246005802,3826.5093,4.6669,2.0,78.86650603624003,0.10215810981753748,0.10215820097073447,0.10215801866434049,0.6490588188171387,0.7671713829040527,0.5309462547302246
187,220202718,3609.0476,4.4495,20.0,78.68268100265414,0.15732551905275613,0.3882115731394151,0.08172608320455765,3.508501648902893,5.879461765289307,1.0184288024902344
