EPICID Teff logg
201163559.000000 3651.831500 4.523400
220207170.000000 3436.096400 4.809200
220209923.000000 3675.032000 4.661300
220230146.000000 3522.605700 4.214800
228722121.000000 3693.198000 4.717500
246708982.000000 3474.969700 4.813400
201272697.000000 3578.733000 4.761000
201190480.000000 4135.713400 4.550100
206000974.000000 3705.800000 4.714200
246699369.000000 3481.274400 4.984200
211542351.000000 4094.534700 4.652000
220171455.000000 3812.797600 4.610000
228722198.000000 3643.619100 4.752500
228724905.000000 3843.031000 4.680700
228727732.000000 3481.607200 4.572300
229152792.000000 3761.369400 4.618700
249130158.000000 3667.196300 4.762700
201185112.000000 4195.706500 4.685600
248442609.000000 3673.075400 4.835600
220243035.000000 3391.355700 4.600900
220233299.000000 3705.556000 4.703100
228709975.000000 3786.847700 4.661500
220210943.000000 3334.939700 4.938800
246017241.000000 3525.083700 4.910200
201231586.000000 3809.560800 4.732300
228718415.000000 3613.248300 4.591400
246040066.000000 3708.502700 4.754700
246055514.000000 3434.359600 4.582500
211333214.000000 3666.598400 4.804600
205970716.000000 4132.447800 4.534100
246851038.000000 3461.466600 4.781800
201275953.000000 3896.493200 4.753900
211343792.000000 3521.281200 4.809000
220201062.000000 3696.368400 4.714400
211372420.000000 3560.735000 4.794100
212295183.000000 3793.701700 4.724300
245972586.000000 4195.052700 4.661700
251629223.000000 3389.317600 4.232100
211490411.000000 3592.005100 4.396100
213812502.000000 3690.982700 4.755900
246749220.000000 3497.528300 4.818900
210458488.000000 3374.064700 4.837000
228724267.000000 3441.852800 4.900300
228756336.000000 3734.276600 4.707300
249147060.000000 3950.306600 4.701000
201087808.000000 3332.673800 4.851800
245948693.000000 4165.972700 4.271900
248429712.000000 3477.593800 4.538700
245930439.000000 3463.900000 4.905300
249221761.000000 3528.933000 4.775200
201151020.000000 4002.287400 4.654400
228764967.000000 3589.220000 4.729200
249204601.000000 3559.369000 4.391100
228716168.000000 3643.875200 4.834500
228719429.000000 3640.935800 4.733500
249268615.000000 3674.804000 4.727500
220198475.000000 3519.493700 4.916400
210374294.000000 3429.735800 4.445400
228727630.000000 3598.789000 4.605400
246667147.000000 3768.953400 4.648800
248485694.000000 3693.224400 4.785100
201192602.000000 3330.888700 4.907100
211312995.000000 3324.213600 4.870400
228748150.000000 3536.001700 4.792900
201288076.000000 4116.356000 4.530900
201232054.000000 4041.877200 4.648600
211397213.000000 3512.213100 4.785700
220246646.000000 3823.995600 4.722500
228714878.000000 3690.318000 4.499400
205928074.000000 4137.741700 4.563500
211484174.000000 3529.500700 4.811000
220249300.000000 3422.848000 4.880300
245945871.000000 3491.514200 4.829200
205992724.000000 3624.703900 4.322100
245957078.000000 4050.451200 4.396800
249121584.000000 3530.107200 4.658600
220286480.000000 3380.988300 4.592900
245993864.000000 3888.004000 4.717800
228759249.000000 3206.062000 4.952800
220180454.000000 3213.977800 4.888400
245924590.000000 3710.571800 4.841100
220161156.000000 3630.788000 4.410200
211501769.000000 3464.803200 4.298600
228730176.000000 3430.960000 4.231400
228761887.000000 3572.449700 4.699700
201145757.000000 3445.883500 4.437000
201906911.000000 3762.519800 4.526700
210465397.000000 3549.218500 4.062800
220246167.000000 3482.939500 4.719300
248434848.000000 3576.570600 4.695800
220157223.000000 3412.420000 4.430600
211348841.000000 3561.321500 4.666500
245930660.000000 3420.693000 4.796300
248433020.000000 3550.382000 4.128800
251549628.000000 3770.511500 4.582800
212281748.000000 3735.164600 4.326100
220229874.000000 4180.633000 4.234700
228750004.000000 3565.981700 4.666100
211386132.000000 3481.137000 4.727400
228710640.000000 3513.370000 4.834100
246831113.000000 3716.457300 4.786300
245931571.000000 3636.415300 4.411900
220197846.000000 3394.540800 4.802800
246047394.000000 3431.724900 4.770800
249162760.000000 3614.924800 4.789700
201220064.000000 3712.829600 4.733900
249209988.000000 3361.946800 4.890000
210400519.000000 3579.450200 4.702000
210361003.000000 3630.526900 4.410900
228733735.000000 3680.921900 4.589100
245980215.000000 3697.982000 4.726100
245969044.000000 4206.133300 4.682500
210405016.000000 3560.451700 4.769100
201253969.000000 3555.552700 4.287800
246632086.000000 3783.946500 4.569100
246009683.000000 3862.500200 4.669200
201157518.000000 4091.824700 4.533600
220182252.000000 3505.723400 4.409000
228719545.000000 3720.672900 4.813600
228738063.000000 3811.209200 4.621800
251603792.000000 3596.436800 4.785000
220222046.000000 3425.349900 4.704500
246012052.000000 3699.527300 4.616800
220185759.000000 3650.218000 4.321900
228748304.000000 3291.496000 4.922800
249146936.000000 4043.848100 4.527900
211412553.000000 3619.961200 4.441200
210394318.000000 3460.972700 4.655100
201222233.000000 3739.877400 4.652100
220159298.000000 3587.072800 4.664700
248415644.000000 3608.901000 4.610500
212187521.000000 3409.899200 4.822800
201242666.000000 4225.504400 4.662100
211312607.000000 3425.325200 4.594700
211487795.000000 4037.284400 4.597300
220285693.000000 3542.800300 4.414400
211358516.000000 3409.903000 4.788200
220225482.000000 3586.720200 4.917700
249234599.000000 3534.794400 4.718500
245942084.000000 3476.673600 4.800100
248447141.000000 3447.476600 4.648200
220257822.000000 4047.257300 4.335800
211317977.000000 3515.052500 4.420500
211493197.000000 3982.317000 4.670900
228726544.000000 3183.788600 4.983500
201214930.000000 3420.856400 4.541800
212332725.000000 3597.842800 4.653000
211338108.000000 3480.498800 4.498300
213381930.000000 3256.872000 4.954600
211529962.000000 3510.171900 4.570200
228747490.000000 4082.759500 4.502000
246768125.000000 3527.205300 4.424900
201171861.000000 3524.091300 4.770000
201214018.000000 3531.031700 4.434800
201218611.000000 3431.962200 4.795900
246015990.000000 3423.577000 4.893800
201154502.000000 3598.477000 4.399200
201238474.000000 3873.085200 4.687000
220194058.000000 3441.924600 4.599200
246028938.000000 3472.950000 4.408500
211389952.000000 4221.352000 4.505700
220176315.000000 3692.125700 4.555800
201176015.000000 3762.827600 4.784900
220203579.000000 3561.653800 4.739600
210376837.000000 3654.585200 4.741200
210327065.000000 3631.139000 4.389200
251553647.000000 3684.504400 4.584400
201246229.000000 3540.554700 4.745800
228721295.000000 3648.419000 4.267400
238053643.000000 3630.564700 4.687100
201179141.000000 4168.853000 4.548300
228737255.000000 3423.507300 4.881300
211490219.000000 3592.123500 4.732900
228708868.000000 3429.739700 4.866600
228726666.000000 3412.056400 4.808700
249221642.000000 3535.058300 4.825800
211352395.000000 4223.315400 4.641600
228756990.000000 3808.603300 4.657000
210453153.000000 3489.197500 4.748900
220209919.000000 3267.533200 4.899000
248444125.000000 3319.873300 4.873700
201198232.000000 4125.579600 4.339300
228749736.000000 3566.545400 4.760300
245954080.000000 3600.755400 4.645900
201195584.000000 3527.552000 4.589200
206017352.000000 4235.079600 4.505600
201131821.000000 3584.177200 4.758600
210376917.000000 3481.360600 4.425500
211384926.000000 3306.341300 4.968600
220198242.000000 3468.426800 4.572700
228707331.000000 3527.389400 4.778300
213773894.000000 3373.718500 4.828200
220229674.000000 3643.455000 4.754500
251611043.000000 3671.283400 4.748000
211330946.000000 3429.122000 4.696300
249274427.000000 3458.167500 4.788600
211477574.000000 4135.627400 4.436600
201101352.000000 3573.962200 4.736400
220301344.000000 3526.274200 4.770900
246813043.000000 3358.987500 4.886100
210372773.000000 3590.597400 4.601300
245932751.000000 3495.689500 4.758000
248443277.000000 3685.756600 4.251100
249101835.000000 3524.495600 4.431500
205894004.000000 4169.569300 4.553000
249229712.000000 3521.010700 4.735500
251588343.000000 3646.478800 4.565700
211330130.000000 3506.171600 4.557500
201160015.000000 3901.039300 4.683500
220191607.000000 3522.737300 4.772400
220270457.000000 4198.782700 4.469200
228747843.000000 3536.714000 4.790100
245954577.000000 3774.881600 4.366700
201391141.000000 3655.692600 4.679500
213792734.000000 3520.438500 4.597000
228738770.000000 3668.476800 4.697700
246689956.000000 3475.794000 4.861000
205909472.000000 4039.619100 4.670300
251619414.000000 3376.955600 4.883900
201922354.000000 3924.943800 4.382400
211537448.000000 3625.764600 4.246800
201161117.000000 3572.587000 4.478300
251595681.000000 3391.299800 4.992000
211485413.000000 4246.687500 4.660300
201151239.000000 4096.657000 4.346200
205925873.000000 4069.686500 4.688100
210470525.000000 3510.435800 4.575700
245951520.000000 3564.288600 4.279200
205979931.000000 4121.310000 4.373700
211496918.000000 3822.868400 4.519800
201378954.000000 3468.396200 4.573500
210413542.000000 3370.368000 4.980000
248443406.000000 3448.574500 4.921900
201165790.000000 4202.867000 4.639800
248430001.000000 3720.244000 4.641400
211342162.000000 3508.740500 4.810800
201154337.000000 4180.644500 4.550100
212201139.000000 3410.212000 4.858800
248438375.000000 4229.582000 4.766800
211483096.000000 3643.871000 4.498300
201191518.000000 3860.797900 4.378300
220146547.000000 3713.516600 4.692900
201186806.000000 3598.680400 4.437000
246002742.000000 3997.794400 4.752000
211391216.000000 3523.168500 4.781800
201230665.000000 3612.167500 4.576500
210362637.000000 3771.140900 4.713400
249152836.000000 3261.194600 4.978800
251594217.000000 3549.516800 4.343400
201214058.000000 3519.180700 4.689600
229157381.000000 3643.239000 4.285600
245938707.000000 3414.423000 4.881200
249173643.000000 3408.480700 4.917400
249265448.000000 3400.246000 4.581200
201152820.000000 4155.203000 4.394200
201259151.000000 3915.904500 4.754800
212276093.000000 3436.454800 4.878700
251387893.000000 3384.617200 4.825000
201267664.000000 4156.971000 4.545300
210403286.000000 3484.932400 4.847200
249256469.000000 3464.331500 4.825700
201396753.000000 4210.767600 4.490700
201159893.000000 3985.973900 4.583400
210348130.000000 3465.764000 4.824200
213482369.000000 3424.328900 4.541700
211418707.000000 3656.210400 4.750200
211524371.000000 4230.836400 4.662800
248478477.000000 3316.599900 4.966800
211377869.000000 3616.099900 4.707100
205967156.000000 3136.869400 4.986200
213550100.000000 3400.496300 4.675300
251394753.000000 3410.447800 4.800700
210363300.000000 3512.695300 4.702400
210398806.000000 3582.424600 4.676100
201283224.000000 4145.594700 4.662100
201390096.000000 3667.250700 4.201500
228739140.000000 3616.860400 4.802800
211387815.000000 3420.717500 4.500600
212311113.000000 3435.372000 4.951900
201221495.000000 3639.548800 4.250600
201225541.000000 3930.660200 4.761400
211351873.000000 3413.615200 4.541300
210387767.000000 3604.493400 4.681500
201270635.000000 3605.752200 4.111900
206001234.000000 4099.635700 4.655700
201918651.000000 4145.726600 4.532800
249213980.000000 3642.811000 4.731900
211349807.000000 3460.792000 4.779700
201245233.000000 4057.673300 4.678400
201353547.000000 3627.387200 4.847900
205928328.000000 4081.975000 4.530700
210409820.000000 3586.537000 4.652100
210457322.000000 3576.178000 4.744700
211398111.000000 3520.682100 4.730200
246837733.000000 3865.275000 4.661200
248406266.000000 3395.157700 4.895400
201179061.000000 3292.047400 4.919100
205951794.000000 3790.780800 4.555900
228712023.000000 3722.703900 4.644900
213198701.000000 3683.788300 4.723600
212336178.000000 3471.137200 4.699200
211306726.000000 3619.241700 4.683900
212324922.000000 3459.538300 4.784400
201273937.000000 3595.572300 4.416900
201221731.000000 4211.447300 4.543200
245988146.000000 3413.060500 4.940200
245957798.000000 4238.820000 4.654000
245947030.000000 4095.328100 4.335700
249198210.000000 3321.969700 4.873000
248428923.000000 3519.988300 4.689800
210358349.000000 3561.673600 4.639900
210470124.000000 3708.505000 4.683600
228752610.000000 3772.344000 4.690800
201168922.000000 3472.881300 4.874900
251383974.000000 3562.641400 4.187400
201208433.000000 4108.844000 4.499000
251576537.000000 3464.208000 4.855200
245966340.000000 4134.158700 4.557000
212304548.000000 3281.279300 4.868600
210390044.000000 3564.386500 4.727700
212354440.000000 3411.370800 4.803600
248426298.000000 4103.515600 4.780300
201159946.000000 3535.782200 4.013600
201148099.000000 3468.611300 4.830300
211308898.000000 3457.719500 4.823300
245953889.000000 4157.448000 4.659300
251378104.000000 3495.179000 4.576500
249166891.000000 3553.742000 4.630700
201276841.000000 3852.348400 4.381300
213605439.000000 4193.321300 4.683000
201174877.000000 3759.325700 4.701900
212307944.000000 3366.466000 4.848300
213627331.000000 3376.338400 4.536800
201927179.000000 3688.495400 4.744800
211323689.000000 3290.329000 4.708600
201152122.000000 4199.250500 4.671000
210465375.000000 3497.536100 4.231000
211394834.000000 3330.758800 4.720800
201923899.000000 4181.569300 4.464600
211408248.000000 3684.508300 4.607300
201239039.000000 4185.674000 4.655200
201262875.000000 3686.315200 4.634100
211397837.000000 3575.695000 4.415600
248487436.000000 3384.816000 4.159100
201243922.000000 3607.074700 4.821500
201268019.000000 4153.401400 4.373100
201245705.000000 3805.639400 4.771600
201293791.000000 4144.263700 4.595200
212298301.000000 3668.112300 4.729800
251608858.000000 3588.892800 4.723100
228718732.000000 3460.972700 4.585000
201358396.000000 3515.095000 4.854200
201238749.000000 4099.098000 4.530800
211322876.000000 3360.830300 4.825500
228730427.000000 3375.743400 4.864900
249100804.000000 3791.384300 4.746100
201236820.000000 4054.086400 4.718300
201255660.000000 4089.920200 4.670300
211438319.000000 3573.379400 4.746800
211511993.000000 3358.947000 4.711500
201290406.000000 4006.600600 4.676800
251560270.000000 3339.853500 4.910800
210444607.000000 3675.191400 4.616300
211380826.000000 3524.720000 4.728700
201203138.000000 4101.144000 4.681400
211384514.000000 3795.807900 4.715700
220235160.000000 4131.479000 4.701400
249179608.000000 3441.943400 4.903800
213795464.000000 3429.028000 4.489400
212362303.000000 3375.380100 4.639900
251595374.000000 3473.808000 4.944800
212339487.000000 3540.947300 4.653600
211326293.000000 3600.117000 4.809600
210405750.000000 3387.766000 4.715500
249146017.000000 3480.110800 4.786800
210405744.000000 3436.223000 4.826400
201269535.000000 3618.073700 4.326800
210330338.000000 3615.903300 4.632100
201356219.000000 4104.063000 4.621900
211308779.000000 3562.614000 4.701900
201163585.000000 4224.301000 4.514500
210447790.000000 3118.757300 4.998100
211333884.000000 3660.120600 4.683800
201276503.000000 3645.766000 4.303100
201350623.000000 3471.962400 4.512100
210438450.000000 3635.994100 4.338600
245933888.000000 3251.719700 4.937900
211530241.000000 3637.036100 4.495100
201172581.000000 3244.344700 4.008500
201347536.000000 4198.255000 4.669500
251600811.000000 4128.166500 4.357800
201246342.000000 4092.208700 4.364600
211368022.000000 3470.601800 4.793800
220182735.000000 4099.622600 4.537600
249124128.000000 3320.254200 4.652400
251603668.000000 3459.836700 4.810300
248439413.000000 3435.449500 4.837800
248452286.000000 4133.452600 4.706800
201178796.000000 3600.632800 4.116900
211403927.000000 3485.185000 4.701700
212270299.000000 3353.546600 4.604500
201183825.000000 3830.807600 4.755700
201249247.000000 4118.702000 4.281800
203284437.000000 2732.066400 4.755600
251407244.000000 3340.744600 4.934600
245982131.000000 3748.224600 4.724900
201182490.000000 4010.583700 4.697600
212422842.000000 3438.030500 4.917600
201263014.000000 4204.833500 4.543600
212318897.000000 3434.076700 4.708400
246036524.000000 3365.590000 4.836600
248436128.000000 3603.439000 4.582100
211314334.000000 3281.099000 4.954000
251611843.000000 3607.276600 4.612800
248438948.000000 3378.144000 4.596200
249228607.000000 3519.522500 4.775600
201166542.000000 3167.657000 4.463800
213755423.000000 3280.598400 4.973400
211401183.000000 3492.572500 4.749600
248483513.000000 4197.208500 4.653700
212289061.000000 3551.160000 4.614500
201181430.000000 4243.507000 4.672800
220220769.000000 4132.289000 4.677800
211416307.000000 3092.086000 4.973000
211528213.000000 4040.685800 4.695600
201176671.000000 3266.502000 4.977300
201142128.000000 3360.232400 4.843400
211392013.000000 3429.897700 4.900900
201151442.000000 4212.827600 4.525200
220268315.000000 3429.511700 4.922500
201229706.000000 4202.048000 4.619700
201387472.000000 3637.497600 4.432100
211505043.000000 3435.813500 4.583600
201133772.000000 3361.073700 4.568300
212274174.000000 3533.948500 4.593100
228752007.000000 4064.848100 4.631700
228720761.000000 3345.040800 4.517700
210411065.000000 3515.172000 4.773600
248467090.000000 3392.808000 4.725900
228739118.000000 3369.788800 4.845100
220226243.000000 4244.284700 4.495600
201156186.000000 4199.407700 4.395900
211520451.000000 3597.513000 4.570000
220180378.000000 3770.147200 4.539200
201204568.000000 3182.245600 4.967800
210440889.000000 3607.019300 4.835400
211312555.000000 3346.064000 4.560900
251380573.000000 3537.937500 4.848200
228730694.000000 3564.787600 4.511300
211309958.000000 3509.428000 4.681000
245933894.000000 4156.923300 4.395200
245998982.000000 4246.240000 4.501200
245996722.000000 3998.824000 4.724400
246023780.000000 4077.833700 4.570900
211392649.000000 3222.173300 4.929700
251378920.000000 3430.376200 4.967000
201902167.000000 4214.655300 4.531000
201132630.000000 3422.613000 4.426800
210436426.000000 3595.943400 4.850200
201469522.000000 3590.234900 4.747600
211335437.000000 3793.837200 4.501500
201226380.000000 3424.998000 4.618600
201300150.000000 3741.179400 4.792400
248453742.000000 3390.799000 4.873900
251613281.000000 3433.305700 4.798200
210407071.000000 3024.488000 4.977400
228733565.000000 4132.944300 4.690400
211503930.000000 3423.862500 4.819000
251402121.000000 3575.457500 4.340500
211396891.000000 4182.265000 4.292900
248460920.000000 4224.811000 4.600800
249127269.000000 3522.162800 4.747900
245945840.000000 4228.955600 4.656200
211526921.000000 3544.930700 4.761500
246014467.000000 4211.399000 4.522600
251613106.000000 3211.062700 4.967300
201439028.000000 4111.733000 4.731200
212212901.000000 4083.232700 4.746900
248416359.000000 3413.637700 4.594700
210460124.000000 3674.529800 4.735700
201214595.000000 3566.586700 4.490100
212334784.000000 4202.244000 4.701700
210308210.000000 3537.586000 4.716600
211353330.000000 3385.472000 4.711500
220204847.000000 3651.595000 4.314400
248474281.000000 3618.220700 4.752200
248438594.000000 3644.579300 4.802500
211310053.000000 4031.147500 4.660500
201203093.000000 3476.502000 4.805400
229153494.000000 3453.807600 4.773800
245947690.000000 4050.640400 4.908600
245980404.000000 4195.702000 4.670800
210421082.000000 3475.897000 4.808400
251546745.000000 3805.881800 4.599400
251568004.000000 4221.203600 4.280100
233141325.000000 4144.682000 4.253800
210451747.000000 3462.437700 4.521400
248406141.000000 4197.162600 4.499400
248473491.000000 3536.384000 4.552100
211334942.000000 3277.352800 4.843300
249238852.000000 4142.803000 4.847800
220177687.000000 4122.964400 4.526900
248466261.000000 3408.963400 4.915100
212277010.000000 4122.462000 4.491900
220191866.000000 3313.842500 4.941800
251550918.000000 3699.330300 4.190100
251614865.000000 3376.818400 4.845500
212281652.000000 3793.847400 4.766600
201141876.000000 3294.014200 4.981200
249161351.000000 3407.794000 4.814000
248440987.000000 4131.052700 4.412500
212880541.000000 3479.898700 4.917600
248441282.000000 3118.054000 4.993400
251554276.000000 3834.407500 4.654300
249166894.000000 3741.134300 4.713300
211537990.000000 4078.268000 4.802200
212874543.000000 4237.949700 4.306600
201386783.000000 3609.661900 4.744100
245931074.000000 4114.324700 4.747600
205968202.000000 3427.836700 4.542300
201193663.000000 3376.158400 4.598600
220147020.000000 4035.274700 4.307100
212868082.000000 3372.576000 4.954900
249167346.000000 3744.773200 4.726200
210399102.000000 3417.447800 4.673300
251554681.000000 4160.243000 4.614000
212873572.000000 3253.682100 4.941700
220179507.000000 3578.617200 4.281000
220182981.000000 3559.857400 4.678400
248428698.000000 3865.204800 4.627000
201178958.000000 3209.133000 4.923400
210326160.000000 3583.181600 4.539700
251362421.000000 3436.771700 4.890300
220181399.000000 4169.326700 4.684000
246052370.000000 4124.415500 4.460000
249140671.000000 3456.512500 4.790000
251609284.000000 4236.474600 4.439700
251614201.000000 3547.109100 4.743400
211525644.000000 3481.226800 4.788900
246011441.000000 3998.598000 4.736800
248471535.000000 4166.151000 4.636300
251562788.000000 3554.940000 4.116800
249232121.000000 3376.130900 4.920700
201176620.000000 3490.956500 4.909700
248447847.000000 3994.460000 4.655200
246015573.000000 3934.077400 4.329300
246024426.000000 4175.754400 4.500800
249163114.000000 3804.152300 4.493300
245985128.000000 4118.530300 4.320100
201143183.000000 3381.218500 4.149200
211308023.000000 3832.469200 4.750000
201151496.000000 3385.905000 4.930600
205926283.000000 3295.432400 4.870100
248452098.000000 4033.684600 4.732800
251574762.000000 3220.997300 4.856100
201156868.000000 3525.927700 4.840800
248418650.000000 3341.060000 4.846800
249106485.000000 3419.360000 4.876600
210458576.000000 3257.882300 4.890100
220217900.000000 3862.201400 4.399200
249138519.000000 3462.242000 4.783600
246000062.000000 4012.836700 4.746100
220189405.000000 4202.549000 4.708200
248460123.000000 3585.999800 4.845900
248441845.000000 3403.349900 4.850400
201213576.000000 3380.092000 4.903600
220206602.000000 4229.851600 4.698800
211522623.000000 3426.690700 4.808800
201451176.000000 3559.746000 4.727900
251594383.000000 4234.196300 4.648100
220179872.000000 4009.018600 4.732000
251583674.000000 4220.870000 4.567900
212175081.000000 4176.355000 4.666800
220193526.000000 4159.254000 4.377500
220196208.000000 4215.942000 4.514500
201232255.000000 3371.868700 4.611100
249151533.000000 3598.244000 4.726100
211436377.000000 3220.115000 4.903800
201131954.000000 3575.449700 4.234800
249121725.000000 3697.513200 4.395100
220184323.000000 4207.327000 4.507500
228729526.000000 3480.928700 4.579900
211341506.000000 4147.324700 4.822900
248476934.000000 3646.120400 4.591100
245965459.000000 3940.276400 4.601900
248455341.000000 3413.225600 4.652900
211505422.000000 3525.101300 4.779000
245965074.000000 4149.955600 4.452100
251573774.000000 4248.012000 4.678900
201264992.000000 4145.922400 4.663800
210457528.000000 3326.302000 4.907600
220229571.000000 4156.542500 4.570800
245995241.000000 3931.776000 4.769600
248460520.000000 4199.476600 4.510300
251552209.000000 3536.989700 4.705800
201135763.000000 3362.262200 4.856500
201507658.000000 3434.097400 4.824900
228767767.000000 3568.705800 4.422900
228716372.000000 3377.150400 4.881500
251545929.000000 4187.508000 4.656400
211413463.000000 4015.864700 4.347300
246882058.000000 4147.097000 4.760100
248417729.000000 3412.391800 4.900300
248438973.000000 4040.370800 4.597800
251595837.000000 4153.032000 4.364600
248431363.000000 4183.085000 4.298200
245964707.000000 4008.858000 4.747500
220211402.000000 4191.896500 4.458800
245969435.000000 4001.869900 4.761800
211404885.000000 3330.680200 4.897400
212275618.000000 3902.187300 4.805600
201205741.000000 3593.630400 4.789900
220194542.000000 4046.997300 4.639700
249119097.000000 3569.411100 4.412800
210417477.000000 3383.075200 4.901200
245976879.000000 4153.948700 4.567300
248430375.000000 3755.124300 4.791700
220220978.000000 3770.271500 4.474600
211485787.000000 3635.958300 4.522500
211384240.000000 3702.148200 4.713600
251399705.000000 3233.354500 4.999800
248428776.000000 3394.742000 4.864100
245952932.000000 3952.122300 4.825100
246010012.000000 4196.683600 4.514600
220190779.000000 3528.350000 4.850400
249165689.000000 4098.186500 4.674200
249160958.000000 3243.529000 4.913900
251613477.000000 3468.689500 4.250300
220207800.000000 4223.837000 4.473700
251576180.000000 4185.866700 4.699600
248443960.000000 3988.751700 4.346000
248461663.000000 3515.751200 4.486100
211311519.000000 3371.505900 4.811900
211381924.000000 3905.009800 4.693600
201179300.000000 3405.596400 4.456300
220182475.000000 4113.216000 4.336200
220220986.000000 3907.145500 4.700200
220181502.000000 3585.681000 4.214500
220212120.000000 3899.424800 4.326000
246011425.000000 4035.762200 4.412900
220192777.000000 4227.173000 4.500800
201236999.000000 3499.222400 4.706000
220191209.000000 3834.213900 4.840200
201185604.000000 3397.585200 4.598400
251551860.000000 4171.577000 4.382100
201916807.000000 4247.142600 4.719400
211512712.000000 3599.212000 4.773200
245976578.000000 4175.101000 4.679400
251628512.000000 4238.982400 4.706600
201441046.000000 4045.673300 4.811100
212294187.000000 4205.853500 4.520800
248514168.000000 4012.297000 4.743900
212286451.000000 3536.720000 4.927100
220225623.000000 4225.349000 4.698900
249210638.000000 3403.882600 4.738500
220214608.000000 3567.033000 4.255100
248426382.000000 4039.882800 4.394700
248446454.000000 4136.433000 4.658400
211349158.000000 3906.688700 4.926300
201145519.000000 3989.174300 4.901100
235735741.000000 4014.235800 4.729800
210336897.000000 3670.284000 4.342200
248433285.000000 3554.296000 4.295900
245992316.000000 4186.786000 4.473100
251542278.000000 4067.448500 4.554500
220230493.000000 3696.228300 4.850200
248440304.000000 3362.832800 4.911500
248450960.000000 3410.019000 4.862900
210358120.000000 4072.891600 4.649900
246881107.000000 3941.148200 4.495600
220222691.000000 4103.671000 4.745400
245968537.000000 4042.760500 4.670000
246041129.000000 4132.420400 4.446600
220207303.000000 3577.381600 4.497800
251612264.000000 4184.366700 4.349800
212866206.000000 4229.373000 4.684000
220223561.000000 4042.938000 4.747900
251548420.000000 3407.635000 4.591700
248449713.000000 4193.332500 4.378300
220178994.000000 3318.167700 4.609500
201168428.000000 3478.164600 4.723600
248454955.000000 3320.119400 4.515800
201172196.000000 3458.437000 4.668800
210358662.000000 3478.521700 4.504400
251586675.000000 4220.900000 4.218400
251590931.000000 3527.606200 4.767000
201162534.000000 3401.624000 4.672300
220223866.000000 3787.276000 4.368300
212376586.000000 3570.399000 4.601300
248481403.000000 3428.772000 4.835800
201158371.000000 3802.377400 4.858500
210462709.000000 3772.327400 4.774300
245974018.000000 3634.032500 4.246300
211435300.000000 3637.655300 4.396300
220213197.000000 4218.963400 4.677400
248455972.000000 4248.198700 4.703300
249207874.000000 3435.272200 4.787500
246019162.000000 3938.377700 4.725100
220195274.000000 4090.598400 4.749500
220235066.000000 4065.807600 4.372100
212219867.000000 3263.365200 4.666200
211381345.000000 3375.832300 4.608800
220170413.000000 4024.231200 4.288700
220222902.000000 4047.781500 4.824400
201188107.000000 3281.183800 4.918400
220206238.000000 4187.069000 4.755100
220226564.000000 3465.727800 4.605000
210374285.000000 3777.315400 4.845200
246772204.000000 3774.059000 4.989100
220190959.000000 4123.544000 4.717800
248455953.000000 3209.249300 4.951400
246069297.000000 3659.459700 4.533900
201208421.000000 3182.268300 4.993000
211312280.000000 3982.513400 4.783700
220184065.000000 4173.843000 4.685300
211388981.000000 3332.128700 4.664800
220196024.000000 3736.015600 4.839000
229150041.000000 4249.521500 4.807500
220219072.000000 4132.926300 4.859000
246010923.000000 3291.003000 4.543500
245950758.000000 3383.380000 4.942400
246009837.000000 3880.794000 4.992100
220214092.000000 3197.751200 4.746800
220208719.000000 3843.634300 4.748200
211410028.000000 3627.453000 4.954800
220180018.000000 4142.276000 4.737100
220211078.000000 4131.919000 4.696600
251392550.000000 3241.225800 4.654900
211323350.000000 3363.992200 4.880600
220199027.000000 4121.570300 4.355000
220185310.000000 3238.963100 4.622900
220196631.000000 3883.419700 4.800800
220205320.000000 4120.776400 4.367100
249178581.000000 3449.578100 4.573600
245968865.000000 4052.437500 4.615100
220214300.000000 3847.252700 4.738600
210437356.000000 4141.679700 4.519400
212324766.000000 4231.092000 4.424800
245954901.000000 4104.836000 4.632700
248458017.000000 3388.394800 4.920100
220228245.000000 3962.582800 4.595100
248418692.000000 3979.290000 4.587600
246035007.000000 3879.792700 4.532200
201523650.000000 4139.159000 4.191700
210392764.000000 3656.941200 4.632000
211402588.000000 3214.901000 4.992600
248465060.000000 4241.783000 4.673400
220193550.000000 4248.402000 4.492500
228718451.000000 4201.441400 4.359200
210405918.000000 3523.532200 4.766500
220207926.000000 4072.466800 4.693200
246011524.000000 4118.291000 4.627100
201156562.000000 3572.251500 4.417800
211385537.000000 3353.309000 4.649800
246693322.000000 3641.503400 4.072200
220233149.000000 4148.734400 4.351700
220222244.000000 4140.807000 4.577000
220188268.000000 4004.432400 4.826700
220186162.000000 3900.388200 4.792600
210437531.000000 3486.790500 4.559700
251552115.000000 4233.099000 4.476800
251576001.000000 4183.319300 4.685900
210405978.000000 4010.707000 4.899300
201092183.000000 4244.208000 4.351200
220169574.000000 3324.119000 4.947700
246000591.000000 3877.718800 4.798100
212301078.000000 3563.128400 4.600100
210319744.000000 3480.489000 4.792000
201272025.000000 3421.258500 4.451700
246013582.000000 4216.682600 4.632200
248533417.000000 3456.838900 4.778300
248540578.000000 3511.885500 4.895700
248892532.000000 3375.211700 4.901600
201136290.000000 3630.987300 4.659500
220209895.000000 3697.785200 4.601700
212334233.000000 3329.561300 4.458800
248466505.000000 4081.950400 4.657300
