Column0,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec,MatchID,MatchRa,MatchDEC,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff_,e_Teff,logg_,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,_selected_
1228,205909275,3716.4473,4.6834,24,69.1408794444797,0.251140157080044,1.26675536089897,0.0817263456629007,11.9305228193601,24.2851376533508,4.27043437957764,0.0144632236100352,0.347117366640846,333.42628195173,-17.83626995315,437698042,333.426384910719,-17.8361725461364,0.497453798226298,20190415,,,361-204548,22134234-1750102,,J221342.31-175010.6,6825784716562637184,,,STAR,tmgaia2,tmgaia2,-22.0425,0.152251,-21.9202,0.13833,gaia2,3.2525,0.0874889,gaia2,38.8483306151956,-52.5632167118864,328.951237699576,-6.40927165448119,NaN,NaN,17.2031,0.0469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.001,0.038,13.424,0.039,13.168,0.053,AAA-222-111-cc0-0-0,NaN,13.019,0.045,12.895,0.046,12.194,0.458,8.706,NaN,16.4129,0.00111,15.349,0.00754079,cdwrf,cdwrf,3695,157,4.75181,0.012339,NaN,NaN,0.483584,0.0187771,0.481599,0.0237167,4.25863,0.286953,DWARF,0.0392732,0.009779911,305.069,8.212,0.0271394,NaN,55,2.518121,,,9.529245E-05,NaN,NaN,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,17.4651,0.013348,15.3728,0.002103,1,,gaia2,,cooldwarfs_v8,2.39016825544793,2.14532238188258,333.426285213693,-17.8362669248014,0.0817819641020325,0.0719651928457709,1,0,False
1677,205952790,4053.8547,4.4804,8,69.1409984882266,0.15068410103504,0.286045118547918,0.0817271162377437,4.09150123596191,11.6735696792603,0.756335258483887,0.0048210662359771,0.115705589663451,337.88454296923,-16.27787300489,12822046,337.884610423784,-16.2777509140616,0.497514347414483,20190415,,,369-184937,22313230-1616399,,J223132.29-161640.1,2595824430647653376,10048782,,STAR,tmgaia2,tmgaia2,-14.5747,0.115451,-27.4645,0.126342,gaia2,2.53518,0.0976115,gaia2,44.1568454564786,-55.8770772531567,333.516939365143,-6.51223623231302,19.131,0,16.833,0.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.557,0.026,12.873,0.026,12.679,0.033,AAA-222-111-000-0-0,NaN,12.608,0.023,12.518,0.024,12.059,0.42,8.567,NaN,15.9815,0.002174,14.9215,0.0131391,cdwrf,cdwrf,3712,157,4.59788,0.0177116,NaN,NaN,0.664424,0.0259021,0.637829,0.0237327,2.17454,0.173959,DWARF,0.07551222,0.01876833,390.741,15.043,0.0334505,NaN,40,0.01548551,,,9.069703E-05,NaN,NaN,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,17.0139,0.008564,14.9439,0.011856,1,,ucac4,apassdr9,cooldwarfs_v8,1.80980682222269,1.95915607460429,337.884545051088,-16.277869164001,0.0873374314369115,0.057876748853983,1,0,False
1150,228743405,3723.6318,4.6054,5,69.1206830821757,0.249267414945643,0.633382305837586,0.10215843217884,2.74545192718506,4.84527349472046,1.36600732803345,0.0030140520035898,0.0723372480861573,184.01247623361,-9.22417278234,176942892,184.01235560615,-9.22410245151325,0.497836133316103,20190415,,,404-053709,12160296-0913268,,J121602.98-091326.8,3581372292384987392,,,STAR,tmgaia2,tmgaia2,26.7898,0.181705,-15.8252,0.118277,gaia2,2.63991,0.0929193,gaia2,288.441135982595,52.6491198285911,187.356857690685,-6.86877739363218,19.17,0.175,16.76,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.142,0.023,13.536,0.036,13.377,0.042,AAA-222-111-000-0-0,NaN,13.252,0.025,13.176,0.033,12.258,NaN,8.464,NaN,16.4167,0.001098,15.4302,0.00778741,cdwrf,cdwrf,3812,157,4.71751,0.0145754,NaN,NaN,0.522802,0.0209832,0.520133,0.0243006,3.64001,0.268937,DWARF,0.0519973,0.01281096,375.254,13.202,0.0358153,NaN,44,0.3982426,,,8.192467E-05,NaN,NaN,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,17.3967,0.007644,15.4431,0.003094,1,,ucac4,bpbj,cooldwarfs_v8,2.82641884100485,1.83453381801613,184.012472462198,-9.22417058781044,0.0689830660983767,0.0674482935483466,1,0,False
574,220203756,3563.2478,4.6476,6,78.6826399357524,0.12940090381259,0.224749310087645,0.102157806119067,0.888232390085856,1.32954120635986,0.741660594940186,0.003177320946579,0.0762557027178962,19.39783676518,0.1295138647,380943321,19.3977005362857,0.129489995965864,0.497893578600545,20190415,,,451-001614,01173544+0007463,,J011735.48+000746.3,2534606337632566400,,,STAR,tmgaia2,tmgaia2,30.6498,0.146206,5.36154,0.0826074,gaia2,5.60474,0.0685784,gaia2,136.981041028164,-62.0267761834875,17.9527497369159,-7.47174353027059,NaN,NaN,16.981,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.9,0.03,12.229,0.021,11.982,0.023,AAA-222-111-000-0-0,NaN,11.869,0.023,11.8,0.023,11.559,0.249,8.18,NaN,15.5566,0.00075,14.3735,0.00764656,cdwrf,cdwrf,3470,157,4.75034,0.00834734,NaN,NaN,0.485256,0.015103,0.483296,0.0207917,4.22961,0.213182,DWARF,0.03075774,0.007521448,177.541,2.1785,0.0251805,0.00665219,26,0.2993914,,,0.0002366459,0.00579934,0.00750504,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.152,2.205,bj2018,NaN,NaN,cdwrf,16.8553,0.006142,14.4243,0.002674,1,,ucac4,,cooldwarfs_v8,2.26706407739709,1.2811213894132,19.3978325010405,0.12951308037473,0.0627873998959326,0.0425465678513519,1,0,False
2115,201241002,4062.2358,4.6663,6,79.9701483714161,0.108970650032764,0.122592475367128,0.0817272778222104,1.30159854888916,1.98124647140503,0.97585916519165,0.003126166514521,0.0750279963485048,170.22577430578,-3.34525534838,38131400,170.225899825916,-3.3451961044636,0.498979999375639,20190415,,,,11205421-0320427,,J112054.19-032042.8,3790349428025261824,875750,,STAR,tmgaia2,tmgaia2,-28.1881,0.151587,-13.3289,0.107321,gaia2,1.56443,0.0869533,gaia2,263.793162903872,52.5080145046567,172.342131610246,-6.94690680959441,18.639,-0.306,17.139,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.435,0.03,13.716,0.032,13.668,0.05,AAA-222-111-000-0-0,NaN,13.559,0.026,13.576,0.035,12.538,NaN,8.821,NaN,16.5714,0.000916,15.6364,0.00784419,cdwrf,cdwrf,3934,157,4.59111,0.0231213,NaN,NaN,0.672852,0.0321849,0.643992,0.0273541,2.11408,0.21466,DWARF,0.09769475,0.02509149,628.596,35.239,0.0387131,NaN,36,0.006233923,,,4.684818E-05,NaN,NaN,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,17.4695,0.009297,15.6396,0.003231,1,,apassdr9,apassdr9,cooldwarfs_v8,2.35191481531079,1.66427524710613,170.225778253337,-3.34525349279103,0.0786302750178204,0.0515883613804703,1,0,False
131,202634644,3707.3955,4.6173,10,59.8447409245127,0.134851323308976,0.245184732571943,0.0817265235891682,0.924770832061768,2.41910219192505,0.590145587921143,0.0069624608650615,0.167099060761477,246.99566256185,-28.93605992016,175695871,246.995659411359,-28.9359212526647,0.499301653551551,20190415,,,306-090946,16275896-2856093,,J162758.96-285609.8,6044127709813303936,,,STAR,tmgaia2,tmgaia2,0.624044,0.0907842,-31.1965,0.0659041,gaia2,8.25232,0.0492373,gaia2,349.801742663938,13.6327635003158,249.83950563297,-7.09249102037722,16.438,0.178,15.185,0.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.667,0.024,11.026,0.026,10.801,0.021,AAA-222-111-000-0-0,NaN,10.627,0.022,10.614,0.02,10.515,0.107,8.377,NaN,14.168,0.000449,13.0639,0.00740866,cdwrf,cdwrf,3588,157,4.7008,0.00955714,NaN,NaN,0.542065,0.0162243,0.538062,0.0203682,3.37814,0.175669,DWARF,0.043874,0.01035729,120.762,0.7235,0.0155332,0.04920355,956,0.1697229,,,0.0006081525,0.0067491,0.091658,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.719,0.728,bj2018,NaN,NaN,cdwrf,15.3398,0.002204,13.1006,0.001777,1,,ucac4,bpbj,cooldwarfs_v8,1.45399088162557,1.0219124693769,246.995662481486,-28.9360555709295,0.0466769599361456,0.028551046117323,1,0,False
181,201504160,3921.5151,4.506,0,79.6640564358095,0,0,0,0,0,0,0,0,163.5726563069,0.5860780528,281777672,163.572794061365,0.58605910118299,0.500561469043905,20190415,,,453-051208,10541747+0035099,1237674650995261463,J105417.44+003509.8,3807842383145334272,36808307,,STAR,tmgaia2,tmgaia2,-30.9858,0.0849934,4.2715,0.0596465,gaia2,4.99432,0.0536615,gaia2,251.395067332825,51.3390047531762,164.637326491055,-5.91769232041835,16.601,0.058,15.034,0.114,18.3117,0.0181351,15.9961,0.00477602,14.6118,0.00486469,13.9026,0.00406392,13.4701,0.00502755,12.123,0.024,11.464,0.026,11.276,0.027,AAA-222-111-000-0-0,NaN,11.16,0.023,11.2,0.021,11.319,0.202,8.945,NaN,14.3653,0.000502,13.3758,0.00763286,cdwrf,cdwrf,3823,157,4.60741,0.0124542,NaN,NaN,0.652682,0.0200626,0.629133,0.0206407,2.26276,0.134662,DWARF,0.08198137,0.01859346,199.106,2.1435,0.0317333,0.008970335,30,0.001362752,,,0.0003580986,0.00989703,0.00804364,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.121,2.166,bj2018,NaN,NaN,cdwrf,15.3304,0.002019,13.389,0.002666,1,,ucac4,apassdr9,cooldwarfs_v8,1.31820806010936,0.925078808714766,163.572660643301,0.586077492365285,0.0457207914214384,0.0321276384530192,1,0,False
2052,245953722,3380.8064,4.9508,4,78.8664940405724,0.127698852389585,0.163453671593743,0.102158729496295,5.82020878791809,8.08172225952148,3.51426601409912,0.0021132759696522,0.0507186232716547,354.47828350254,-10.7377039138,8962208,354.478171527789,-10.737789119954,0.50094606701399,20190415,,,,23375474-1044160,1237653440302219382,J233754.78-104415.8,2433869318518444288,,,STAR,tmgaia2,tmgaia2,24.7547,0.215455,19.1811,0.183223,gaia2,8.19447,0.100678,gaia2,72.8619967761626,-66.1699533736981,350.65959870039,-7.66232847205083,19.453,0.162,17.7198,0.0477,21.2899,0.111841,18.5015,0.00770347,17.0157,0.00448844,15.6498,0.00346211,14.9228,0.00417968,13.506,0.026,12.926,0.021,12.725,0.031,AAA-222-111-000-0-0,NaN,12.515,0.024,12.334,0.024,11.907,NaN,8.584,NaN,16.3923,0.001192,15.1154,0.00756707,cdwrf,cdwrf,3313,157,4.95186,0.00712083,NaN,NaN,0.277203,0.00912721,0.250837,0.0205905,11.776,0.194462,DWARF,0.008340197,0.002142828,121.635,1.501,0.0113412,0.004651725,33,0.07076465,,,0.0002857629,0.00346992,0.00583353,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.483,1.519,bj2018,NaN,NaN,cdwrf,17.9194,0.013407,15.1891,0.002208,1,,gaia2,bpbj,cooldwarfs_v8,3.35534423684905,2.84140408672205,354.478280010036,-10.7377065346806,0.0849854934087304,0.0906877177380481,1,0,False
1819,228727599,3610.0422,4.9077,6,69.1206959036936,0.108969031536011,0.122590122336987,0.102158377689193,4.49296633402507,5.84511756896973,3.28061580657959,0.0036168617333993,0.0868046816015835,185.10450362974,-9.98084427058,98591450,185.104625033291,-9.98091594853885,0.501858629311288,20190415,,,401-053543,12202510-0958514,,J122025.09-095851.0,3581074706986534784,3907074,,STAR,tmgaia2,tmgaia2,-26.8953,0.11464,16.1259,0.0862986,gaia2,9.83603,0.0696189,gaia2,290.42764866389,52.1361188821389,188.656171959109,-7.13234128105111,17.917,-0.135,16.359,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.798,0.024,12.227,0.027,11.974,0.024,AAA-222-111-000-0-0,NaN,11.846,0.024,11.704,0.022,11.648,0.274,9.107,NaN,15.3204,0.000728,14.1944,0.00737828,cdwrf,cdwrf,3558,157,4.90712,0.00313457,NaN,NaN,0.317258,0.00977426,0.2964,0.0203762,9.28198,0.218875,DWARF,0.01453261,0.003478415,101.377,0.721,0.0120802,0.008183485,39,0.0006277725,,,0.0005282345,0.00685809,0.00950888,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.716,0.726,bj2018,NaN,NaN,cdwrf,16.519,0.004251,14.2339,0.001598,1,,ucac4,apassdr9,cooldwarfs_v8,1.78449235956337,1.33831718438206,185.104507454591,-9.98084651760054,0.0537895867903721,0.0429350329153279,1,0,False
2545,201151239,4096.657,4.3462,3,79.9702286898391,0.0953483640914782,0.102159124842728,0.0817275886583956,1.72921816507975,2.74219512939453,1.0978102684021,0.0015630816873715,0.0375139604969164,172.8509417613,-5.26655489703,173145391,172.850989573706,-5.2664238711269,0.501868322854212,20190415,,,,11312423-0515590,1237671129122930773,J113124.22-051559.3,3785948735814400768,,,STAR,tmgaia2,tmgaia2,-10.714,0.152016,-29.4819,0.10985,gaia2,1.96836,0.101321,gaia2,269.100063432494,52.2684353167108,175.532975495124,-7.67231726232175,19.353,0.177,17.3639,0.0471,22.0026,0.157642,18.1767,0.0063866,16.8166,0.00435998,16.099,0.00430136,15.6828,0.00582107,14.463,0.03,13.818,0.04,13.598,0.046,AAA-222-111-000-0-0,NaN,13.575,0.026,13.54,0.033,12.186,NaN,8.998,NaN,16.6932,0.000882,15.7084,0.00783279,cdwrf,cdwrf,3841,157,4.65621,0.0207854,NaN,NaN,0.594096,0.0279919,0.583245,0.0270683,2.78151,0.265272,DWARF,0.06921261,0.01794782,501.784,26.1815,0.0248641,NaN,50,0.2246849,,,5.3157E-05,NaN,NaN,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,17.6409,0.01544,15.7187,0.003052,1,,gaia2,bpbj,cooldwarfs_v8,2.35985856868574,1.70368746734217,172.85094324843,-5.26655080708409,0.0726926287859254,0.0587267464941741,1,0,False
1793,235658640,3658.2664,4.1849,1,23.2310701578972,0.510802729630086,0.510802729630086,0.510802729630086,3.0375599861145,3.0375599861145,3.0375599861145,0.0017935750003536,0.0430458000084881,259.58342847702,-29.7544766832,81131333,259.583299602162,-29.7545599127105,0.50200539357467,20190415,,,302-125596,17181998-2945164,,J171820.00-294517.1,4059266195364967040,,,STAR,tmgaia2,tmgaia2,25.1695,0.107589,18.7271,0.0773984,gaia2,3.04676,0.0683042,gaia2,356.062259054579,4.53255537400174,260.907467918415,-6.64347402478385,NaN,NaN,16.404,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,0.029,12.796,0.032,12.567,0.025,AAA-222-111-000-0-0,NaN,12.791,0.105,13.654,0.312,12.077,NaN,8.843,NaN,15.7767,0.000809,14.7668,0.00850893,cdwrf,cdwrf,3822,157,4.64225,0.0132066,NaN,NaN,0.610624,0.0203127,0.596671,0.021558,2.62068,0.167184,DWARF,0.07168119,0.01662832,325.422,7.294,0.179468,NaN,7812,2.91268,,,0.0001098638,NaN,NaN,schlegel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,16.7217,0.008095,14.7792,0.004826,1,,ucac4,,cooldwarfs_v8,1.72633774813193,1.20053025547386,259.58342442796,-29.7544792822,0.0547137371272548,0.0453024150912166,1,0,False
2502,201198232,4125.5796,4.3393,8,79.9702055455418,0.114929093173487,0.143022724703769,0.102158534158661,1.39633566141129,2.93852090835571,0.953924655914307,0.0041682190393209,0.100037256943702,173.06966326376,-4.14371505786,173162968,173.069556740914,-4.14362458518295,0.502366769754669,20190415,,,,11321670-0408371,,J113216.70-040837.1,3786319683549807872,,,STAR,tmgaia2,tmgaia2,23.9039,0.222261,-20.3409,0.123878,gaia2,1.36299,0.105317,gaia2,268.480940199141,53.3492192585854,175.284199405907,-6.55554129838531,18.675,0.186,17.72,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.367,0.042,13.696,0.022,13.499,0.04,AAA-222-111-000-0-0,NaN,13.458,0.025,13.472,0.033,12.408,0.529,8.205,NaN,16.4571,0.000956,15.6062,0.0066,rered,gaia2,4018,122,4.34696,NaN,NaN,NaN,0.881499,NaN,0.63,NaN,0.919762,NaN,DWARF,0.1824643,NaN,719.953,56.015,0.036222,0.00518293,0,NaN,,,NaN,0.00656991,0.00379595,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.781,60.249,bj2018,NaN,NaN,dered,17.3216,0.006955,15.5375,0.002913,1,,cdwrf,bpbj,,3.44867555534056,1.92102840761304,173.069659930209,-4.14371216405981,0.0974270440378199,0.0594270222649439,1,0,False
2485,210376837,3654.5852,4.7412,6,70.8573570591034,0.115780018595008,0.183884955979011,0.0817292958890902,1.9588828086853,4.17623519897461,1.05850696563721,0.0035282151406165,0.0846771633747966,59.63323715607,12.91771728768,242984969,59.6331328137333,12.9178130153364,0.502802946265934,20190415,,,,03583194+1255042,1237673327614427145,J035831.95+125503.9,38442229339182336,,,STAR,tmgaia2,tmgaia2,22.8909,0.141529,-21.5375,0.0904284,gaia2,4.23634,0.0761568,gaia2,177.605470046996,-29.4835768202532,60.2036068919911,-7.43564780006685,19.969,0.162,17.4317,0.0465,21.1054,0.0881616,18.3304,0.00677586,16.7681,0.00501174,15.6454,0.00454936,15.0577,0.005752,13.67,0.023,12.977,0.026,12.796,0.028,AAA-222-111-000-0-0,NaN,12.533,0.024,12.394,0.024,11.979,0.363,8.583,NaN,16.3665,0.000768,15.1793,0.00758424,cdwrf,cdwrf,3465,157,4.77915,0.00801489,NaN,NaN,0.452655,0.0149914,0.449388,0.0214675,4.84529,0.250185,DWARF,0.02660984,0.006622288,234.554,4.2235,0.155931,0.01725785,46,6.075935,,,0.0001159944,0.0186357,0.01588,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.149,4.298,bj2018,NaN,NaN,cdwrf,17.6701,0.008489,15.2304,0.002415,1,,gaia2,bpbj,cooldwarfs_v8,2.20875415290305,1.4021712351271,59.6332339308741,12.9177202844529,0.0678388938708432,0.0385865567500162,1,0,False
1412,220219651,3725.247,4.6793,0,78.682657693862,0,0,0,0,0,0,0,0,19.98661441096,0.69531577081,399671101,19.98668677901,0.695435322183524,0.5030849518603,20190415,,,454-001658,01195681+0041436,,J011956.79+004143.2,2535026797750898304,36525726,,STAR,tmgaia2,tmgaia2,-16.285,0.172181,-26.9075,0.0742587,gaia2,4.40538,0.0660615,gaia2,137.925193055107,-61.3436506124993,18.7180539965079,-7.1700827693459,17.812,-0.31,16.615,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.044,0.027,12.386,0.025,12.14,0.024,AAA-222-111-000-0-0,NaN,11.998,0.022,11.997,0.023,11.592,0.225,9.056,NaN,15.6025,0.000775,14.4441,0.00800039,cdwrf,cdwrf,3511,157,4.69816,0.0105933,NaN,NaN,0.545118,0.0172157,0.540843,0.02097,3.33887,0.187161,DWARF,0.0406817,0.009898837,225.579,3.3875,0.0225531,0.00503118,24,2.782648E-07,,,0.0001883134,0.00511858,0.00494378,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.338,3.437,bj2018,NaN,NaN,cdwrf,16.8501,0.003145,14.4894,0.003715,1,,ucac4,apassdr9,cooldwarfs_v8,2.66970077786707,1.15164124674623,19.9866166578721,0.695319470446986,0.0672101250591786,0.0381298624463768,1,0,False
1801,213187365,3315.3345,4.9139,0,81.3388630995978,0,0,0,0,0,0,0,0,286.57742247285,-30.37983493308,468089828,286.577569339849,-30.379893930603,0.503148484443276,20190415,,,,19061860-3022475,,J190618.57-302247.1,6757638390328182400,,,STAR,tmgaia2,tmgaia2,-28.493,0.320039,13.2808,0.319302,gaia2,4.70503,0.198055,gaia2,6.67932254588456,-16.2837231993327,284.383727692753,-7.76464185088145,19.901,0.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.587,0.04,13.92,0.042,13.573,0.045,AAA-222-111-000-0-0,NaN,13.377,0.025,13.252,0.036,11.498,NaN,8.593,NaN,17.6857,0.001676,16.2927,0.0114692,cdwrf,cdwrf,3300,157,4.90682,0.0059141,NaN,NaN,0.317542,0.0152472,0.296727,0.0244213,9.26731,0.571923,DWARF,0.0107734,0.003108243,211.943,8.9925,0.048098,0.01809895,0,NaN,,,NaN,0.0232308,0.0129671,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.618,9.367,bj2018,NaN,NaN,cdwrf,19.1256,0.035641,16.3679,0.009232,1,,,bpbj,cooldwarfs_v8,5.14287513466453,4.95213613547439,286.577427135783,-30.3798367494573,0.166143642895026,0.171054767575144,1,0,False
2522,245932751,3495.6895,4.758,39,78.8663698976015,0.126781572919124,0.286049298905709,0.0817263474382343,4.27477940534934,12.8018260002136,1.85937881469727,0.0206044731374078,0.494507355297788,349.1177647294,-11.58065069301,4611137,349.117883769374,-11.5805735687792,0.503325872260596,20190415,,,,23162829-1134499,,J231628.27-113450.2,2413405208102198528,,,STAR,tmgaia2,tmgaia2,-26.242,0.202986,-17.3565,0.15574,gaia2,3.63965,0.108623,gaia2,63.205672782728,-62.8257591395594,345.458732467699,-6.35068622193495,19.797,0.163,18.62,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.523,0.033,13.916,0.043,13.75,0.056,AAA-222-111-000-0-0,NaN,13.545,0.026,13.396,0.034,12.133,NaN,8.952,NaN,17.1605,0.001141,15.9514,0.00828035,cdwrf,cdwrf,3409,157,4.86033,0.00719529,NaN,NaN,0.364054,0.0154066,0.350427,0.0238349,7.26273,0.428273,DWARF,0.01612628,0.004364679,272.921,8.1615,0.0259434,0.006452415,34,6.397625E-05,,,8.777712E-05,0.00451463,0.0083902,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.922,8.401,bj2018,NaN,NaN,cdwrf,18.5533,0.017555,16.01,0.004163,1,,cdwrf,bpbj,cooldwarfs_v8,3.16397058805588,2.41538432766915,349.117768435168,-11.5806482981776,0.0990931616438246,0.0826455652151986,1,0,False
645,245969008,3650.246,4.2304,2,78.8664940349845,0.112374259406351,0.12259031306894,0.102158205743763,0.439947843551636,0.477635860443115,0.402259826660156,0.001056637984901,0.0253593116376241,354.54406491195,-10.30604808754,8964137,354.544094938265,-10.305911268795,0.503898312272123,20190415,,,399-134896,23381059-1018214,1237653440839090345,J233810.57-101821.6,2434108054275872000,7416848,,STAR,tmgaia2,tmgaia2,-6.64908,0.0958496,-30.786,0.0694259,gaia2,3.37652,0.0540212,gaia2,73.7110287107742,-65.9019861953371,350.893480319668,-7.29226718607571,17.174,0.046,15.892,0.503,19.3027,0.027375,16.5368,0.00362276,15.156,0.0031414,14.4496,0.00303916,14.0311,0.00333832,12.836,0.03,12.162,0.026,11.999,0.024,AAA-222-111-000-0-0,NaN,11.901,0.023,11.902,0.023,12.398,0.476,8.284,NaN,15.0522,0.000515,14.0724,0.00765757,cdwrf,cdwrf,3837,157,4.58846,0.0132265,NaN,NaN,0.676163,0.0212115,0.646397,0.0208754,2.09096,0.129502,DWARF,0.08928216,0.02030956,293.741,4.6975,0.0143293,0.003346415,32,0.0008038566,,,0.0001892949,0.00417053,0.0025223,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.624,4.771,bj2018,NaN,NaN,cdwrf,16.0108,0.004214,14.0841,0.002733,1,,ucac4,apassdr9,cooldwarfs_v8,1.49261036096545,1.07667600476026,354.544065840841,-10.3060438196293,0.052189165415989,0.0351694261313521,1,0,False
2563,201186806,3598.6804,4.437,2,79.9702123628231,0.316699264676572,0.531239715572156,0.102158813780988,2.1728515625,2.91804075241089,1.42766237258911,0.0010420546709973,0.0250093121039374,173.10445590776,-4.41440439958,173163015,173.104596348452,-4.41440221672425,0.504147884088405,20190415,,,,11322510-0424520,,J113225.07-042451.7,3786277249272969600,,,STAR,tmgaia2,tmgaia2,-31.5068,0.197793,-0.489651,0.0984368,gaia2,2.44743,0.103857,gaia2,268.759029986639,53.1327819546392,175.424869440966,-6.79010603893108,19.346,0.178,17.4344,0.0471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.511,0.031,13.862,0.025,13.664,0.046,AAA-222-111-000-0-0,NaN,13.543,0.025,13.488,0.034,12.277,NaN,8.327,NaN,16.7136,0.001072,15.7104,0.00809909,cdwrf,cdwrf,3775,157,4.73529,0.0158489,NaN,NaN,0.502417,0.0221798,0.50044,0.0259278,3.94602,0.319168,DWARF,0.04618396,0.01183137,404.583,17.1595,0.0421079,NaN,39,0.00452541,,,6.774538E-05,NaN,NaN,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,17.7217,0.014729,15.7265,0.003796,1,,gaia2,bpbj,cooldwarfs_v8,3.06946885911874,1.52669114992405,173.104460290549,-4.41440432495625,0.0927326283658176,0.0530146559004845,1,0,False
