level_0,index,TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec
1451,1452,9633643,3824.02,4.61,0,109.41814878023185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.1275079,-9.66330583
1452,1453,9666202,3849.26,4.64,4,109.41826259107891,0.3177083351985175,0.5833327332511544,0.0833332613110542,13094.523426409767,79750.92238876267,-25494.295932315366,0.0015232070288808,0.0365569686931414,339.3096458,-15.51415028
1453,1454,49591842,4118.35,4.26,0,54.70865712117143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45773827,-0.892828174
1454,1455,344225799,3787.18,4.69,4,102.16798702891448,0.1562513783574104,0.2083373931236565,0.1249993639066815,-503101.72936563153,3287.7563621275394,-1972543.6099906256,0.0016313002880197,0.039151206912474,14.41827452,-0.471257172
1455,1456,269594456,3552.47,4.64,12,176.98033506802608,0.4768570905925837,2.784766761092669,0.0833354833216617,-9713.884213709624,322099.7434609583,-437565.19657486,0.0028251726374448,0.0678041432986752,69.28109261,15.54395965
1456,1457,173109340,3787.33,4.86,9,74.75221574267584,0.1134286907115943,0.4583355317670339,0.0277798062847978,1063.7654768096077,8057.210540771484,7.985484600067139,0.0050165737065358,0.1203977689568594,22.98587761,2.418806642
1457,1458,98582681,4218.94,4.66,2,24.99956093820265,0.1250003258277274,0.1458337374149323,0.1041669142405226,27.57163047790528,39.98976945877075,15.153491497039797,0.0033333918759344,0.0800014050224272,169.9548148,-3.515070379
1458,1459,9051849,3476.75,4.82,7,209.12786380793,0.0644857294344417,0.1805601025339456,0.0277784425761637,286.0567348343985,1760.2209091186523,11.122632026672363,0.0013946810403731,0.0334723449689565,127.451597,12.06950291
1459,1460,269594385,3849.73,4.39,23,97.71725215245806,0.0978304532471789,0.4097455747109961,0.0277782182283772,268.3948444283527,2077.8867721557617,16.018569469451904,0.009807207143301,0.2353729714392244,343.3847956,-14.05635702
1460,1461,9632300,3611.12,4.61,0,54.7089786280194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.2874546,-26.12744603
1461,1462,157858676,3615.69,4.74,7,26.229409001941804,0.7043707989481456,3.138891987927309,0.0416677226639876,7323.186988489969,42413.73596191406,61.33617162704468,0.0111198337196646,0.2668760092719504,170.9601494,-3.005588987
1462,1463,335011099,3738.38,4.69,2,50.32677529289094,1.7951512869585713,2.006938177854863,1.5833643960622794,180.15183210372925,195.29566764831543,165.00799655914307,0.0016558448827359,0.0397402771856617,203.7103887,-16.45468203
1463,1464,366410722,3666.22,4.44,5,98.03297791023395,0.094447768273676,0.1875058216628531,0.0277803921012491,81.50697708129883,258.5019111633301,7.925450801849365,0.0021251352123986,0.0510032450975666,188.5179155,-11.23010323
1464,1465,9700105,3798.82,4.49,17,79.41096396864009,0.0845609601248243,0.3263977584424538,0.0277785790972302,151.87962686314302,751.1801719665527,13.67734670639038,0.0089198430283891,0.2140762326813387,123.9473697,12.95663039
1465,1466,152720116,3570.51,4.72,0,73.68888139852811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.7308342,-10.08063234
1466,1467,38140896,3791.03,4.62,3,74.75205039963453,0.2152807762693858,0.5416668814332297,0.0277798017727946,166.8299158414205,337.08391189575195,45.78276872634888,0.0016721949342089,0.0401326784210144,354.7140271,-11.11319514
1467,1468,49554433,4035.6,4.67,0,109.4170809680952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.2223013,-8.960246062
1468,1469,32423317,4150.26,4.68,0,25.041442621284887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.4497526,-25.29854943
1469,1470,188572065,3786.03,4.6,4,82.06117004658267,0.9843517816625535,1.3749867253936827,0.2083313153125345,160.65910798386238,2198.607512891758,-1205.9906763085082,0.0020310052436744,0.0487441258481857,172.5464816,-4.648518775
1470,1471,357513971,4158.53,4.55,0,25.000289692086653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8770759,-30.45908211
1471,1472,396733588,3784.97,4.63,2,48.83403905354408,0.1354201290121182,0.1458355843665231,0.1250046736577132,13.975775241851808,17.391133308410645,10.560417175292969,0.0017064599805468,0.0409550395331236,161.5582795,1.241289948
1472,1473,20537272,4185.41,4.45,2,98.0330685975971,1.0417673824485971,1.3334600518705884,0.7500747130266063,5452.7692794799805,7528.827667236328,3376.710891723633,0.0008500532986006,0.0204012791664161,235.7584099,-25.98762655
1473,1474,8990017,3609.09,4.86,1,109.4178107071382,0.1250021322630345,0.1250021322630345,0.1250021322630345,-59462.62222068256,-59462.62222068256,-59462.62222068256,0.000380803329891,0.0091392799173851,181.967675,-8.6353942
1474,1475,248353961,3689.57,4.53,0,47.54203662050213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8738319,11.11413622
1475,1476,458681667,3668.14,4.63,6,97.727566468983,0.1446849142218601,0.2500036403819194,0.0277804396250758,12.855017185211182,23.32662343978882,6.733191013336182,0.0025581318458323,0.0613951642999756,161.4532026,0.408352057
1476,1477,277811379,3490.67,4.87,1,24.56300158680392,0.3125037269096538,0.3125037269096538,0.3125037269096538,9.118187427520752,9.118187427520752,9.118187427520752,0.0016963182011538,0.0407116368276926,170.7545284,-3.944771554
1477,1478,8918935,3461.15,4.84,2,109.41762582377078,1.333338086260483,1.3750207987613976,1.2916553737595675,498.1648356263362,1676.994422455977,-680.6647512033046,0.0007616079466716,0.0182785907201205,183.2366237,-8.76957487
1478,1479,9632511,4061.2,4.67,0,54.70900143039648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.8919026,-4.052566243
1479,1480,290055390,3673.05,4.77,2,50.00099920056027,0.1250019482465632,0.1250019482465632,0.1250019482465632,6.650137901306152,6.650137901306152,6.650137901306152,0.0016666333606469,0.0399992006555258,21.28901228,2.47084299
1480,1481,152823889,3589.41,4.73,4,25.076690333305123,0.677094397858923,1.3819533162049993,0.0347224403399195,383.1076592206955,902.3581504821776,14.84137773513794,0.0066462784542707,0.1595106829024991,19.68594733,1.285936461
1481,1482,49689806,4134.47,4.42,0,109.41737717581304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.4147353,-10.30147208
1482,1483,173097582,3535.02,4.41,0,49.1251806694479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.2414751,-26.15783453
1483,1484,98594369,3563.16,4.78,2,24.99957608740169,0.0937490590010838,0.1041645328702998,0.0833335851318679,22.631609439849854,22.873961925506592,22.389256954193115,0.0033333898559715,0.0800013565433168,204.5770598,-16.88281376
1484,1485,9031821,3677.85,4.13,0,27.354520601096056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.2614262,-16.12811007
1485,1486,8963824,4161.33,4.44,0,54.7088854640042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.8642798,-9.734336968
1486,1487,8990752,4243.41,4.6,2,109.41783954347466,0.0833335807546973,0.0833335807546973,0.0833335807546973,7825.858409050899,17966.380438756012,-2314.663620654213,0.0007616064590657,0.0182785550175787,348.2738896,-12.138593
1487,1488,9031795,4177.84,4.66,0,54.70891579236422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8490008,11.75344224
1488,1489,49644172,4226.27,4.44,0,54.70870027853948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.6199278,-10.64019346
1489,1490,349132699,3538.57,4.66,2,50.32709332210288,1.8021068504799589,2.006950628215691,1.5972630727442263,107.64980912208556,120.6240177154541,94.67560052871704,0.001655834419047,0.0397400260571303,93.35976465,16.90247822
1490,1491,98593457,3746.43,4.48,4,24.999596171972826,0.1822902588901342,0.2291675252965888,0.1041671490665976,3.0815720558166504,7.976269721984863,0.8223891258239746,0.00666677435588,0.1600025845411223,96.8645707,14.96044308
1491,1492,49733052,3372.75,4.97,0,109.41750923925542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.8570066,1.875703192
1492,1493,110976219,3380.81,4.95,1,24.999719444303764,0.083332553948594,0.083332553948594,0.083332553948594,2.296686172485352,2.296686172485352,2.296686172485352,0.0016666853705896,0.0400004488941515,354.4782835,-10.73770391
1493,1494,9709085,3211.09,4.96,3,109.41831960336822,0.145837575743523,0.1666714744642377,0.1250037106310628,58974.09977906562,182503.9384909586,-5632.532317442768,0.0011424046764117,0.0274177122338812,170.7827895,-4.498597867
1494,1495,12787721,4083.76,4.68,7,109.41473042432858,0.276780583085448,1.020820306614041,0.0833298921675123,-28963.115359098483,72840.07140977152,-123884.92693346448,0.0026656983528226,0.0639767604677435,342.4891738,-15.2728563
1495,1496,434097128,4225.68,4.54,0,109.41739570683649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.6038001,-1.081219174
1496,1497,47380355,3328.7,4.87,0,24.562184333468394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01234889,14.99445107
1497,1498,436584648,3816.43,4.44,2,26.0210523946389,0.1666644503759471,0.2291633739419012,0.104165526809993,33.08432698249817,33.31409692764282,32.85455703735352,0.0032025350884925,0.0768608421238204,63.51316554,15.09112881
1498,1499,458682236,4155.71,4.5,6,97.72756696813144,0.3125236960615136,0.6320049791152087,0.027780444984728,107.83267815907796,471.18449211120605,7.080566883087158,0.0025581318327665,0.0613951639863967,170.1714562,-3.233908203
1499,1500,9031945,3583.77,4.62,10,79.46628778175022,0.0708346001503741,0.1666704634885718,0.0277783942860878,2032.6900434494016,17861.34796142578,13.54466676712036,0.0052433135899215,0.1258395261581168,169.5237559,-2.821432336
1500,1501,49453840,3769.86,4.55,0,24.562721583453826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.6876444,-4.707775162
1501,1502,402325481,3476.8,4.5,0,82.06319313775066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.5588027,-5.793275393
1502,1503,372654792,3557.22,4.11,8,255.76396083170928,0.0885421433658848,0.145833215676248,0.0277777476744631,15731.958190252126,36303.56361103197,-5409.395295301057,0.0013032849985954,0.0312788399662919,123.6511754,13.51973235
1503,1504,438400035,4217.09,4.67,1,43.50023192445019,0.5208355445540747,0.5208355445540747,0.5208355445540747,12.9319429397583,12.9319429397583,12.9319429397583,0.0009578492992642,0.0229883831823418,342.4492977,-14.70334294
1504,1505,438321917,3679.62,4.78,0,43.50022243265471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.51547531,12.82075067
1505,1506,438321652,3395.62,4.98,1,87.00033648076078,0.2291620820760727,0.2291620820760727,0.2291620820760727,386.94581357088913,386.94581357088913,386.94581357088913,0.0004789253507758,0.0114942084186207,203.9004847,-17.52108944
1506,1507,307585442,3579.88,4.83,0,43.50029877331804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.4346253,-25.03210812
1507,1508,59615471,3379.25,4.67,0,21.750127087044348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.8790457,-30.50366592
1508,1509,49733377,3567.32,4.68,1,54.708738814073286,0.2083336061712088,0.2083336061712088,0.2083336061712088,0.887298583984375,0.887298583984375,0.887298583984375,0.0007616089781976,0.0182786154767428,60.72140522,13.88048053
1509,1510,12773325,3467.4,4.63,19,134.87956785305596,0.1798213322348553,0.895821338519454,0.0277775838017078,-22136.086013646884,10918.798506171845,-120476.28706288595,0.0058694335937459,0.1408664062499034,200.985286,-17.12329915
1510,1511,20495046,3437.16,4.83,3,98.03305938052722,0.1527882224712205,0.2778041365036188,0.034725608977169,882.7459335327148,2482.8800201416016,6.09736442565918,0.001275080067784,0.030601921626817,168.3999813,-1.44245822
1511,1512,404433877,3508.33,4.98,0,25.000340492083296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.4093128,-28.07574583
1512,1513,388814626,3481.25,4.83,0,20.22934590147497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.1940973,-5.046474491
1513,1514,423608890,3603.33,4.47,0,27.354385474748145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8180389,11.52070194
1514,1515,8990684,3417.64,4.52,2,82.06343202098537,0.1250006125246727,0.1666682015215883,0.0833330235277571,5.913889408111572,6.116008758544922,5.711770057678223,0.0010154746307956,0.0243713911390953,291.0355714,-29.44514174
1515,1516,389134691,3633.11,4.14,1,104.04309870840824,0.083334479237692,0.083334479237692,0.083334479237692,6.384861469268799,6.384861469268799,6.384861469268799,0.0004004750645061,0.0096114015481469,237.1663222,-26.90055292
1516,1517,248355426,3610.97,4.7,19,152.34272939519997,0.1023441236855337,0.3402975636786323,0.0277782765065239,713.9181193703238,9433.383131313589,8.291685581207275,0.0051966160105544,0.1247187842533078,61.45082858,13.49131868
1517,1518,110975979,3418.16,4.87,0,25.04140481471132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.60539449,11.33337987
1518,1519,98593182,3535.35,4.7,1,24.999577476068907,0.0833317500453176,0.0833317500453176,0.0833317500453176,99.75613355636597,99.75613355636597,99.75613355636597,0.0016666948354048,0.0400006760497156,133.5086027,10.14284749
1519,1520,49733196,4071.93,4.69,0,108.95913749638476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.9268038,-3.693643147
1520,1521,311085985,4164.06,4.48,2,109.4173794459848,0.0833350867033004,0.0833350867033004,0.0833350867033004,-7248.520392723371,-1718.4332055124496,-12778.60757993429,0.0007616096616029,0.0182786318784697,173.4006371,-4.129522054
1521,1522,348721939,3583.16,4.87,4,52.041361957845766,0.2187448404240513,0.3333238202317261,0.1041658606379769,119.90382969379424,233.9210033416748,5.887222290039063,0.0032025808010495,0.0768619392251889,200.5400014,-15.69029917
1522,1523,366623225,3385.07,4.97,1,73.07936861271355,0.1666701291596837,0.1666701291596837,0.1666701291596837,76.33335590362549,76.33335590362549,76.33335590362549,0.0005701563581847,0.0136837525964343,286.4430411,-30.85633145
1523,1524,380907286,3612.45,4.52,7,102.16778083336636,0.306552241512983,0.6041766507551074,0.1250018966384232,-126900.50345693689,3124490.5417516413,-4000272.993275416,0.0028547812655573,0.0685147503733771,173.1033819,-4.307981506
1524,1525,248343228,3703.14,4.62,19,152.07168306662834,0.1575357207458948,0.6667041929904372,0.027779331043348,-3121.000718910426,467.0649528503418,-58056.54557441535,0.0052058782457205,0.1249410778972925,59.62707214,12.52654964
1525,1526,9697920,3551.72,4.76,0,54.70901962600033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.40553289,13.85131497
1526,1527,396733722,4109.19,4.52,0,48.83419416223387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5773592,-4.932728463
1527,1528,366410768,3865.27,4.72,4,48.83388555990655,0.1354201684663962,0.1875058337352584,0.083334503204469,6.799453496932983,8.490991592407227,5.10791540145874,0.0034129306885115,0.0819103365242774,174.0279905,-5.198027484
1528,1529,281777558,3785.43,4.56,6,74.25258066205174,0.1631974226685315,0.5000044079667987,0.0277804092620499,4002.975046634674,23699.624633789062,14.43181037902832,0.0033668863461841,0.0808052723084198,172.1865812,-5.072664813
1529,1530,269532839,4237.13,4.52,0,20.22918461882091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.3424433,-2.802854525
1530,1531,243031477,3769.89,4.76,2,130.06127374472544,0.3333229437866976,0.3333229437866976,0.3333229437866976,277.6461124420166,277.6461124420166,277.6461124420166,0.0006407236445868,0.0153773674700852,202.319926,-2.436473719
1531,1532,49531869,4236.97,4.6,0,136.77132804578696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.2906197,-1.398251568
1532,1533,311085996,3602.7,4.36,25,134.8829219446427,0.0969461138653787,0.361119030482314,0.0277782060961726,-108454.7024591336,5810.201263427734,-2722132.657292059,0.0077227468952235,0.1853459254853646,169.1161202,-3.119235559
1533,1534,49708542,4238.3,4.52,0,54.70874781911243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1017039,2.477609348
1534,1535,240663965,4102.68,4.68,3,82.06118636805627,0.1805496894133587,0.1874939212575554,0.1666612639091909,-205.46256560558064,8399.865000903605,-6765.827232528623,0.0015232536297898,0.0365580871149555,170.2056252,-3.400616113
1535,1536,49418692,4062.24,4.67,0,24.56266918373717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.2257743,-3.345255348
1536,1537,357512999,3323.8,4.68,0,25.00029089526174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.9575347,10.44715131
1537,1538,9632331,4197.51,4.69,0,109.41815565803654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0949163,13.45592027
1538,1539,366485640,4160.92,4.51,5,98.02605606895736,0.0847259984234369,0.2500024482828848,0.027780476355474,953.68821144104,2390.633773803711,15.916824340820312,0.002125285272997,0.051006846551928,334.4703554,-17.25206119
1539,1540,173096779,3762.69,4.64,1,24.56260154276606,0.3125008522113148,0.3125008522113148,0.3125008522113148,124.94933605194092,124.94933605194092,124.94933605194092,0.0016963458286012,0.0407122998864308,174.9024254,-4.911105207
1540,1541,9030125,3722.9,4.71,10,134.1823038844741,0.0729181650532155,0.2708395126446703,0.0277784290392446,1594.0850639343262,11353.446197509766,10.999774932861328,0.0031052281456234,0.0745254754949626,177.6932632,7.668298036
1541,1542,240851571,3434.63,4.57,20,134.88020948701364,0.0767353769519104,0.2083331801586609,0.0277777237170084,1077.686313411025,27345.46508395405,-8566.98061134933,0.0061783217604919,0.1482797222518075,132.4013593,11.4233964
1542,1543,176939078,4064.62,4.68,2,24.99950617059744,0.1145816281045881,0.145829919298194,0.0833333369109823,79.94754314422607,138.0573034286499,21.83778285980225,0.0033333991785543,0.0800015802853038,174.7332052,-5.147087013
1543,1544,98724470,3760.99,4.4,0,24.99966031118697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0343264,-3.33669462
1544,1545,437030429,3862.39,4.4,4,48.87969530026157,0.2100900604307298,0.3403116321132984,0.0486160318073416,165.6861037015915,315.8811569213867,26.577699184417725,0.003409732111521,0.0818335706765053,176.2140526,-5.11480019
1545,1546,38114135,4109.11,4.51,2,24.562497493737965,0.4791706411303948,0.5416659023333068,0.4166753799274829,63.781338930130005,104.27169799804688,23.29097986221313,0.0033927060289605,0.0814249446950533,173.6281441,-4.530416367
1546,1547,8989861,3622.69,4.46,1,109.41785585046271,0.083332844544202,0.083332844544202,0.083332844544202,1264.4975120465624,1264.4975120465624,1264.4975120465624,0.0003808031727802,0.0091392761467256,188.4819988,-10.51189678
1547,1548,436644709,3483.31,4.78,1,52.04217460783116,0.3541622616112363,0.3541622616112363,0.3541622616112363,291.4620637893677,291.4620637893677,291.4620637893677,0.0008006326980117,0.0192151847522821,355.7038167,-9.619232116
1548,1549,248346814,3922.86,4.69,0,47.54200610376165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0417246,-1.353995289
1549,1550,188501634,3426.55,4.71,8,25.464809794643315,0.0512147381364798,0.1111110871229357,0.0277774917653914,36.77794188261032,83.48474502563477,9.655892848968506,0.0130899596746036,0.3141590321904878,176.2602069,-5.598852889
1550,1551,60284236,3503.01,4.76,0,24.41685727001549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2116456,15.6906503
1551,1552,311086052,3599.4,4.84,10,134.88290208901003,0.0819458727817163,0.270839241984504,0.0277783327633187,844.0089583396912,5240.943145751953,14.1576886177063,0.0030890992128246,0.0741383811077918,160.11397,1.226859205
1552,1553,344242874,4215.67,4.56,0,47.54220127281292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.381867,13.50048313
1553,1554,366631668,3541.48,4.93,3,73.31064732889922,0.0439859093921768,0.0763966150875603,0.0277805560867818,70.65816322962444,170.24905681610107,18.62940788269043,0.0017050729267087,0.0409217502410102,154.7320403,3.727927496
1554,1555,5777223,3588.1,4.6,1,54.70857052129759,0.1041678377594053,0.1041678377594053,0.1041678377594053,6.359672546386719,6.359672546386719,6.359672546386719,0.000761611321035,0.018278671704842,339.6910393,-15.72577718
1555,1556,9005899,3591.79,4.76,2,109.41793898722426,0.0937517446000129,0.1041686050593853,0.0833348841406405,-2362.526060006592,1948.28746629032,-6673.339586303503,0.0007616057668849,0.0182785384052383,285.9161442,-29.91304779
1556,1557,9004580,2786.16,4.57,0,109.41799505010864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.5547554,-28.94198894
1557,1558,82052325,3436.68,4.58,4,49.34060795615597,0.9739695607414092,1.4653061965336749,0.4166804513574789,6158.193451166153,15204.15496826172,67.14675426483154,0.00337788028098,0.0810691267435212,204.4852297,-2.422171705
1558,1559,240630048,3544.96,4.92,0,27.35372736998648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.6314121,-11.22095531
1559,1560,53210568,4092.45,4.66,8,74.74481876858431,0.1467014798841432,0.2986038588528572,0.0416667459558084,16511.766377091408,76142.32788085938,18.66065263748169,0.004459617921683,0.1070308301203942,172.7590877,-3.575650843
1560,1561,245945052,3477.66,4.68,4,101.00407758821098,0.1527903619683002,0.4028120137604674,0.0277801506522337,5125.269880890846,20386.590576171875,16.730940341949463,0.0016500983984642,0.0396023615631422,160.2802471,0.662719977
1561,1562,248355856,3778.63,4.6,0,47.54206097043152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.6021595,-4.546140705
1562,1563,49733585,3327.22,4.84,0,54.70875968113478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0843057,11.50386543
1563,1564,344298963,4194.95,4.66,18,97.71802887334252,0.0590301020699826,0.1944497794302151,0.0277785628918536,219.93363168504504,1878.844833374024,10.918498039245604,0.0076751445833205,0.1842034699996942,337.5309606,-16.74825484
1564,1565,366355539,3933.0,4.6,0,48.83386417028487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.471917,7.602084541
1565,1566,114982386,3516.74,4.87,10,77.38943961812538,0.054861427079777,0.1597217496555458,0.0277776420075497,75.90695023536682,265.6647205352783,6.194961071014404,0.0053840248582066,0.1292165965969587,126.1532203,11.99529388
1566,1567,366399673,3755.37,4.8,1,24.416924710092417,0.187505708150411,0.187505708150411,0.187505708150411,14.62576389312744,14.62576389312744,14.62576389312744,0.0017064666071335,0.0409551985712051,173.9037328,-4.816018757
1567,1568,146801027,4097.24,4.37,9,80.1728757626995,0.1612645678106269,0.4791562234167941,0.0347223823359854,1179.4179399808247,4660.302352905273,26.77308320999145,0.0046773924027615,0.1122574176662783,169.5094835,-2.915026545
1568,1569,389082541,4017.84,4.42,10,253.1023401765849,0.2298710201958556,0.8264290737279225,0.0277799875757409,159.7858476638794,771.8049049377441,10.31714677810669,0.0016462379066742,0.0395097097601831,136.3199904,23.27279232
1569,1570,49737859,3473.77,4.78,6,134.88317378759143,0.0729182979929798,0.1250025442254809,0.0277784176573732,-4775.800302319761,106.79812431335448,-27358.179495116456,0.0018534557942244,0.0444829390613877,132.556388,11.2983052
1570,1571,152822348,3290.58,4.88,4,25.076639912761493,0.1406262129946753,0.3402785030721134,0.0347230639972622,21.955853700637817,31.12795352935791,15.445125102996826,0.0066462918176629,0.1595110036239106,156.4628595,2.595248296
1571,1572,4619759,4145.19,4.54,0,109.4170271709877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3403629,-5.119884298
1572,1573,344719746,3463.54,4.49,19,152.34258775547232,0.1315827779810062,0.4722496007798327,0.0347228426844594,62846.053466504265,715343.0460272246,-135679.18567876352,0.0051966208420811,0.124718900209948,133.2740377,9.886593385
1573,1574,240663818,4189.62,4.45,0,27.353732386091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.7018988,-0.014023168
1574,1575,366355306,3465.01,4.28,11,73.7875195942504,0.1218513479189327,0.277803796662738,0.0277803772628431,84.70432975075461,541.5310382843018,18.791115283966064,0.0062115292105448,0.1490767010530752,131.7774954,10.18712304
1575,1576,8919224,3280.98,4.69,0,54.70883708834776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.5644738,0.625285822
1576,1577,405680051,3319.08,4.93,6,25.000456641414075,0.2500071990406998,0.6875253333125784,0.0833356161026586,7.409397761027018,13.667428493499756,2.191603183746338,0.0099998173467706,0.2399956163224956,207.1921226,-18.1210865
1577,1578,336956945,3787.76,4.66,0,20.22934776148236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.8221138,-3.695978178
1578,1579,98676221,4156.19,4.69,0,24.99964381859263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6265117,-8.484331099
1579,1580,396847600,3352.77,4.93,1,48.89359252323448,0.027780558764789,0.027780558764789,0.027780558764789,20.62770128250122,20.62770128250122,20.62770128250122,0.0008521907374031,0.0204525776976767,58.71784095,10.99882938
1580,1581,8964722,3322.66,4.41,2,109.41775146350004,0.0937493375968188,0.104165930300951,0.0833327448926866,24313.110253224484,46786.18607693631,1840.0344295126583,0.0007616070721498,0.0182785697315957,59.42239429,12.8263783
1581,1582,366569070,4004.59,4.5,1,48.833933786667785,0.2916763430564515,0.2916763430564515,0.2916763430564515,11.21739149093628,11.21739149093628,11.21739149093628,0.0008532318295038,0.0204775639080915,168.079375,-1.391520616
1582,1583,328009837,3475.02,4.8,0,54.70872221273112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.065207,10.79849381
1583,1584,173163027,3595.51,4.63,6,74.75222821413172,0.0983821199084407,0.1458350210173193,0.0416672344194921,532.1315964063009,1370.216941833496,14.779818058013916,0.0033443819130563,0.0802651659133515,206.513103,-18.37259436
1584,1585,9698933,4188.64,4.7,0,54.70902207917425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.9623842,24.53223502
1585,1586,82052270,3698.77,4.41,3,24.56280928646765,0.3333391219503028,0.7083412247309298,0.0833359596699665,40.31743208567301,103.79800796508788,6.4849853515625,0.005088994444494,0.1221358666678564,171.2082039,-3.338051142
1586,1587,248346764,3599.53,4.76,5,74.85454284812158,0.1208345808088779,0.1875020479783415,0.1041651992127299,4933.457035592049,19189.481218233406,-4793.745102473047,0.0027831755482902,0.0667962131589648,126.079344,13.18923318
1587,1588,9063500,3385.44,4.84,5,109.41810060983198,0.2374996629543602,0.8124973075464368,0.0833331402391195,-30943.47236814471,2779.956379917904,-152054.56650823107,0.0019040116047729,0.0456962785145505,176.1455159,-5.69444288
1588,1589,369493306,3340.34,4.91,0,47.54208664553198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.8896653,-3.750248775
1589,1590,281706114,4102.55,4.7,3,25.11350951364784,0.1435315164990243,0.2430766806469364,0.0277804110214674,17871.628153324127,33143.74694824219,12.023437023162842,0.0049774007066622,0.1194576169598941,170.8639764,-3.143435741
1590,1591,8919269,3780.14,4.61,0,54.70884567196413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0181739,-5.15053221
1591,1592,49710967,3596.22,4.86,11,134.88302811260633,0.0460866041056843,0.0902797949620435,0.0277776118318797,116.1299152807756,906.1216354370116,11.258256435394289,0.0033980059592871,0.0815521430228917,54.66074055,13.41249949
1592,1593,9003348,4220.17,4.66,1,54.70890208645869,0.0833330583106999,0.0833330583106999,0.0833330583106999,3.2043099403381348,3.2043099403381348,3.2043099403381348,0.0007616067052637,0.0182785609263307,172.4670595,-3.682084329
1593,1594,366409871,3221.14,5.0,5,98.032967543749,0.076394270945093,0.1319568422204611,0.027780317442648,72.72493362426758,174.88365173339844,3.354978561401367,0.0021251354371207,0.0510032504908989,56.85596411,13.71363368
