TICID,RAdeg,DEdeg,Teff,logg
445954317,134.4710655,23.40267275,5678.3936,4.3346
385989442,183.8857503,-9.229934728,4810.6396,2.8695
294219335,182.7491281,-8.166013812,5851.9243,4.2802
117249535,55.66873939,13.14261764,6512.824,4.2029
9665338,259.3052727,-30.65057916,,
168546245,353.9038544,-9.157091641,5772.0283,2.9426
199406693,76.90592571,16.23275187,,
277871306,244.0286306,-27.89654587,,
277776527,183.1517912,-8.907647584,5420.5054,4.2942
242968938,258.9988273,-30.42018999,6492.1123,3.725
59002051,76.89542682,15.2979975,5957.198,4.282
344298856,341.4126879,-15.79485361,4821.3394,2.7497
176944216,201.6416478,-17.01639052,,
49689766,127.27128,11.43385786,4695.48,2.4621
117357445,206.5440986,-18.38012994,,
437030694,17.3326188,-0.92593384,5019.018,4.3538
415370132,356.7543781,-7.894573369,5597.781,4.3722
389043495,159.124848,1.758744522,6833.998,4.0783
389009110,96.23306032,14.33082263,13877.038,3.8404
432613870,95.32324561,15.09026996,9730.771,3.4585
303681858,96.14518912,15.11155713,,
23275808,95.33887854,16.12883185,32098.941,4.1549
42786581,102.3922542,16.36097585,,
435332501,101.3883383,16.86304181,,
85948451,101.7779247,15.95381788,9234.118,3.7019
293612336,100.3620926,16.54695147,8996.759,4.0455
437029964,99.62896579,16.96463654,7988.0854,4.1408
190831538,103.1214478,16.46479999,7295.743,4.1956
294301609,102.9388099,16.73203393,7559.633,3.5735
9063566,99.81313397,15.16195603,,
27630297,103.4719336,16.84164163,5960.9507,4.0174
292261849,95.42554366,17.33393988,5848.1924,3.7543
86048212,102.72197,16.77638289,5902.7417,4.1762
89484964,99.43525669,16.57352344,5957.3486,4.1029
173163069,97.16513646,15.64239743,5979.8887,4.1629
21245135,99.97633191,15.55296213,6038.931,3.5659
152853481,95.92173426,14.63232267,6117.133,3.9596
147783126,101.5231172,15.14553461,6161.06,4.0518
281781996,96.86352795,14.34324105,6247.788,4.0398
115079968,98.60453556,16.26595906,6071.255,4.219
200630237,95.85855784,16.49800033,,
201281018,97.26367628,15.8651277,6145.916,4.2086
168684817,95.86690746,16.39489278,21536.668,3.7697
197245962,101.8494546,15.24526154,6544.9243,3.5679
49785493,101.3209168,16.19828581,6261.059,3.9383
245867064,99.44621029,15.30054805,6323.447,4.0919
396742607,102.5708262,16.55965877,6162.139,4.375
436645102,99.7607148,15.92605332,6451.8574,4.1277
138709211,98.23374734,16.62048919,6834.5083,3.8694
78909938,96.787661,14.80142659,6510.386,3.9472
66768931,103.1858671,16.04578108,6526.2456,4.0712
23565762,102.2136764,15.96947579,6780.175,4.262
168547233,101.1971174,28.98582368,6468.59,4.2887
48531725,98.89724523,15.20178421,5232.9565,2.7821
242883471,100.0315379,15.88467288,,
183651853,103.6114571,15.5758417,5507.154,2.5634
152997897,102.6836049,16.81334786,4576.331,2.2263
200673962,102.3262388,16.12032858,5131.0586,2.9361
366400208,103.5879413,15.878283,4688.5894,2.4405
374239421,102.0713292,17.01564265,4828.8223,2.7888
388670755,95.5936628,16.21506,5464.276,2.7743
344243111,99.28547767,16.78122573,5269.4385,2.9058
68645284,96.06014695,15.87162984,,
347754850,132.5249954,10.43167633,,
198527186,132.3867146,11.53054826,5614.7573,4.4028
199398641,131.3576109,11.73328441,,
161909108,74.79315738,14.95802487,6060.9746,3.7299
436577011,340.7751554,-14.84382829,9998.836,4.5403
269593955,200.9630628,-16.35031202,4390.522,1.8602
159134024,260.3924973,-30.7940719,,
161909032,264.3511481,-29.9730155,7155.241,4.0739
332109562,337.4144779,-16.31171948,6109.6855,3.9204
68164480,290.7360148,-28.12586525,,
183650580,358.1755156,-8.445290426,,
86752961,75.50743399,15.57618318,,
444033560,131.0095676,10.64528204,,
347810974,123.2167394,12.82054104,4832.413,2.3788
104493446,134.8597331,24.27744014,5646.168,4.3802
436659586,201.2853534,-17.66604869,5750.2246,4.2273
138660295,204.3469105,-17.18472211,4983.977,4.5303
389008480,183.5039945,-8.958427708,4292.115,1.8667
49419483,63.68920408,14.88886793,6643.125,4.0423
242990547,258.4503843,-29.16471769,,
335657948,348.1349522,-11.60335963,,
374273338,74.94242751,14.51532636,4731.6265,4.2008
38116210,78.31018613,16.89415837,7396.125,3.3728
173109449,287.7700046,-29.80590478,6681.25,4.1233
38116235,260.0899811,-29.09412369,6642.5635,3.9729
67176864,358.3615178,-8.727326146,5680.2925,4.5325
49426681,72.23305972,14.08625581,,
243010651,236.445303,-26.6548448,5984.8315,4.0895
366399447,229.3277783,-25.44446868,,
183651857,59.041637,13.33014786,,
374268483,289.751298,-29.02012579,4667.6357,2.8405
185682121,233.2487485,-25.37403019,4892.315,2.4833
66779562,206.2822679,-17.79965785,,
4611043,174.8029609,-5.382653695,,
366500334,129.7999809,10.06045016,3922.9038,1.2978
196927153,126.9597962,10.29974512,4769.8604,2.5122
411780399,352.7705201,-10.5912773,4899.9673,2.5392
115011114,175.1893631,-5.01628927,4966.524,2.4067
357514097,55.6369769,12.65518686,,
98724215,21.56421932,2.1023864,,
160921944,341.2138415,-16.13050673,5913.166,3.9955
117416710,134.0634511,10.8400342,,
436570231,19.72248778,0.98546273,6486.4697,4.0934
344301619,257.6288098,-30.00405455,,
156652015,205.6953095,-1.365435473,6586.259,4.0984
242937583,61.08308818,12.08305734,6147.583,4.1514
386588964,61.42522987,12.53772015,,
45073728,19.55044802,-0.686679339,4912.168,2.7493
389134979,22.33590734,1.269969742,6139.293,4.1293
311240627,257.0936912,-29.14132757,5818.372,4.0938
59091321,70.64690393,14.79476473,9256.699,3.9353
23379985,233.4646687,-26.95848598,6646.39,4.0941
49504383,230.5075691,-24.65129429,,
269530902,190.5255819,1.986151318,,
78291079,257.6259041,-31.12271771,5769.51,4.3354
156542981,265.3202032,-29.97463544,,
159230012,163.1007456,0.775554106,6144.796,4.1036
293613765,357.0952495,-8.137547995,7345.948,4.0631
443610093,250.3895887,-28.82206806,6736.288,3.8687
297147978,249.1078303,-28.8209674,,
138660656,246.7452614,-27.91475419,,
335007906,338.1203002,-18.27360601,5686.245,4.0407
192507499,201.0455116,-15.82419898,4911.812,2.6163
396847214,78.12723149,15.43690177,,
286942673,338.4464662,-17.50281049,6409.712,3.944
374337567,127.553638,11.7452762,6008.1353,4.3754
117254142,236.7118466,-26.27162288,5483.433,4.133
162768218,342.7775438,-13.9943931,4595.75,2.3732
293945534,343.5218317,-13.67609097,,
402319951,130.9546667,11.75811171,6568.5693,4.2647
98305773,160.9716135,1.253206493,5887.945,4.0946
405676517,201.32362,-0.892504153,,
49735877,65.61012479,14.37589192,,
175695925,128.2108178,10.27384202,,
138660096,130.5789608,11.01836573,4805.35,2.5043
68694838,13.19302966,-1.992023478,5708.6274,4.3128
243015316,357.1817917,-9.245193106,6228.227,4.2064
434229068,157.4000938,1.870796395,5511.8784,3.0549
20495163,171.8024441,-4.506101352,,
248344963,354.6045113,-9.466585903,5412.566,4.55
102357037,358.4596541,-8.040883742,7276.016,4.206
374200936,337.3613992,-18.00364499,5620.54,4.2865
185467647,58.07524017,14.16117836,,
23074052,257.2758839,-29.52501199,7801.7817,4.0647
332109447,236.5192138,-26.17967855,6670.8193,4.1728
205609805,133.0553157,10.87558217,,
6992103,262.3154888,-30.14834627,,
160924918,206.7068674,-18.17883714,6194.7075,4.2759
396742571,21.08837023,1.50459418,4810.164,2.5261
175938843,22.92396004,2.576879467,6328.4717,3.8426
366443917,159.0153056,2.418668004,4943.4106,2.7598
156542841,234.7339682,-25.93632706,,
436586768,65.18197814,15.27509644,5708.446,4.0879
248944647,127.9320455,10.7371075,,
434103770,127.2993977,12.30543067,6366.5205,4.2393
185856718,286.8431884,-29.85867975,5516.9644,4.1279
66779196,71.53584123,14.71313004,,
68053132,77.62115589,15.34610264,6685.9355,3.9067
435307058,232.8134467,-25.12463021,,
162761810,133.6797243,25.33138454,5622.6016,4.1289
9756916,242.6124153,-27.55928099,4614.2144,2.4431
277888834,58.75348101,13.31297127,4713.4756,2.5009
23681247,130.034799,11.77291574,,
23374336,201.7818164,-16.88466848,5592.605,4.2308
206199496,202.2852145,-2.974121203,,
205335739,264.1810596,-30.12674358,6387.147,3.8195
318090596,75.52996654,15.03479946,5446.0796,4.4637
78918669,204.509646,-2.095054591,4895.767,2.4344
366484723,201.5395076,-0.842064985,5416.38,4.4846
168150312,259.6105006,-29.78841269,6227.157,3.3493
168551603,262.0389282,-30.70614882,9590.349,4.3489
336957189,231.2892205,-25.21709949,,
436655692,138.2277317,24.73341599,6022.3247,4.3928
292205891,356.797696,-8.32284893,5817.6123,4.1551
323183124,128.0368554,12.19727306,5729.097,4.1482
151507337,133.4452861,24.71399589,,
79577074,357.8383694,-8.492885624,5551.2065,4.2212
366485262,169.2189602,-2.903549615,,
150832848,343.6097326,-13.92379137,6363.3896,4.1015
242883458,71.74918551,13.72223751,5830.6187,4.0237
158346858,257.6615668,-31.07199334,,
389167783,203.371989,-1.99181893,5380.8003,4.5216
388671036,128.9400818,10.34585942,6654.791,3.9917
38139283,201.6234472,-16.81436593,5975.1074,4.2561
9710009,185.4218123,-9.862227447,5685.24,4.2308
389169594,136.3644512,24.39285581,,
242964571,202.8010348,-1.926625238,,
281705677,258.7287798,-29.22088247,,
126319518,265.7567077,-29.92300075,,
443964921,61.39806835,13.77988468,5730.2236,4.2394
60255742,130.3300693,25.3421591,,
160026431,202.843186,-1.265128399,6129.3584,4.1149
43687383,340.3901735,-14.61830245,6689.6216,4.1146
444010358,259.113254,-30.59709518,4777.893,4.6003
366444009,229.1563219,-26.68923977,,
225957887,203.8428752,-1.496291921,6137.783,4.1389
436633328,204.4478016,-17.62064174,5225.5356,3.4763
68257565,19.36496976,1.298668969,5704.7993,3.9242
98661956,259.3416651,-31.00788481,7151.3257,3.8895
152852430,246.1436331,-28.57677555,15000.344,4.2556
396742976,129.8486212,12.1057951,6672.7715,4.1814
176940566,188.0338096,-9.882923839,5988.0586,4.3685
438045539,264.1229951,-29.96543766,,
385903406,349.2606227,-11.21795839,5709.1606,3.9689
155138685,229.5413544,-26.46313376,,
308254614,138.1276272,24.74960473,,
337080510,132.1114276,10.92453931,,
438410824,129.2411264,11.25543765,6379.0596,3.7847
438209471,75.3342856,14.40555936,6560.9326,4.0857
438163179,155.1713486,3.540930794,6649.215,3.9699
438413368,162.5556091,0.64172499,6090.48,4.2058
0,58.01441027,11.91241661,,
0,16.25805505,-0.912880175,5459.778,4.4903
438456089,183.8580072,-9.708746391,4933.632,2.3083
438212254,258.6367945,-30.83743382,5563.9565,4.3438
387613977,262.4352423,-29.87333661,,
438370127,64.54501355,13.87069464,6323.7593,4.1402
294218606,263.5700058,-29.48672147,4078.9734,0.7718
308055393,245.3149092,-28.99795111,,
438335565,129.5085822,12.00611954,,
438494365,16.60207136,-0.686520563,6293.9116,4.1173
438364717,236.7698274,-26.18531345,,
307811687,244.1096788,-28.40012481,,
336994207,261.6474471,-29.40884568,5580.849,4.4399
306813957,251.1806342,-28.46211905,6153.201,3.958
308487012,17.33239963,-2.067692948,,
306696058,264.7010111,-29.27265296,,
155095494,74.33869234,15.10179539,5848.157,3.9597
155454735,230.3020528,-25.32900455,,
385755190,57.39472383,13.91536331,4684.1465,2.0634
434391701,73.94611134,15.66619006,,
385988955,68.89685581,15.91291791,,
443616678,181.2476744,-7.174678149,,
366576443,179.3620358,-6.702905779,5962.5903,4.2545
415331782,341.1497358,-16.21082156,5976.1147,4.1667
201338493,199.9330729,-17.18879915,,
357513344,289.6879246,-28.41012589,5120.866,4.6269
344281718,343.0859535,-13.60595014,4869.75,2.6874
157858621,126.2193631,10.46372438,5461.097,4.3226
405672869,77.95803918,16.14030945,5622.7773,4.3277
186287146,242.8325585,-27.48259413,7140.4556,3.9286
126313819,260.2605639,-29.38135907,3803.858,0.8044
366484689,127.0772447,11.47956378,6037.8735,4.3259
43689598,354.2185569,-9.202681777,4427.4355,1.9119
9099023,128.3815507,11.37760859,,
173145745,204.6799322,-17.74413905,5318.6274,4.4
335040534,243.3077905,-28.25808067,,
356739445,257.8074535,-29.0479887,9241.635,4.1445
98676144,159.1211585,0.745367915,,
281659963,137.5976826,23.136492,6181.0615,4.0751
444033572,244.0718902,-28.74515213,,
185856452,333.3568856,-17.7583082,5969.724,3.9766
138687847,127.2505607,10.18408981,,
2674349,125.3318712,13.18796327,5717.7544,4.0405
293613229,244.3468802,-29.00836774,7927.7666,3.8294
205175180,60.17210345,12.03498358,,
69839129,58.82166113,14.2681526,,
49733054,128.1673806,11.27166635,5599.8184,4.3856
277833340,200.5132511,-17.00889068,5791.5586,4.1158
147745081,257.1748171,-29.20656782,,
294319092,156.1270803,0.696707199,,
199997496,17.52243854,0.494212515,5957.6855,4.249
225802208,135.2368198,25.25124103,,
332109475,60.26856593,13.53412366,,
188480827,73.03666872,15.18148799,6293.2964,3.9827
7060698,169.3249089,-3.667142368,4906.0044,4.6261
422350764,250.7924682,-28.4880169,5964.0044,4.0221
59089987,126.548193,11.60426489,,
293613252,129.569536,25.23263351,6481.084,4.2535
138665175,258.3609247,-31.13194771,,
105559958,263.6930413,-30.22103792,7981.313,3.7164
344719865,205.5415229,-1.89468126,4969.5244,3.3822
436644225,338.869319,-17.18405741,5587.2563,4.2301
436724475,136.8414276,24.19686274,6193.3,3.9388
318184649,337.6784101,-18.12636659,6219.1694,4.2443
281660037,203.3408559,-3.22997428,,
366567893,286.8909022,-29.04256552,6781.7085,4.2082
287028176,258.2017372,-31.09028716,4675.586,4.5773
59038518,237.2371502,-26.22114925,5202.031,4.2579
422327269,229.5720495,-24.95628624,5042.4873,4.523
422326888,293.4346027,-27.85803289,5475.711,4.0895
38142125,257.2048961,-29.71499633,5402.7217,4.4474
9003240,157.2523835,2.077845758,,
117165739,201.5851272,-1.953598003,5313.1494,3.8295
281701060,65.18365701,15.3483623,5053.0786,3.3043
82071616,129.5556174,11.98502339,5953.9287,4.349
9666349,14.811694,-0.429472262,5038.655,3.1335
411892016,74.47892319,15.09882069,6269.2964,3.9362
248351948,247.2242902,-28.82134421,,
277871090,127.6640842,11.48557497,4852.3667,2.4919
146364249,22.68986743,2.894002792,5736.893,4.3192
293765784,74.34998195,16.25540615,6631.793,3.7162
399722805,74.67128002,15.22093079,,
156546713,341.5127488,-15.73542453,5855.3145,4.3242
49785789,132.4749055,11.22869823,6044.2246,3.9418
23201272,130.0317606,11.8828932,6042.7085,4.3262
158265004,130.2779385,24.89307568,5675.115,4.1301
49544756,354.8318006,-9.631741955,5754.222,4.1789
145750628,163.2685153,0.320535708,,
78291081,251.2701081,-28.75292017,,
443996146,250.7729561,-28.70063052,,
88663638,245.8793698,-28.33358125,11482.871,4.431
293511938,127.3937825,11.57196069,,
186067387,138.2216935,24.8008424,,
248377983,176.7502286,-5.26178142,6178.039,4.2332
434237272,177.2354398,7.697996227,,
366481152,232.8271,-25.37269919,6775.23,4.0828
9063506,340.0309752,-14.80680306,5881.552,4.2418
248384857,62.82527933,14.92696662,6265.6147,3.762
153133966,202.3090666,-17.3388252,,
374273343,202.0492153,-16.3575076,5686.7104,4.2568
110975975,351.6056797,-11.82328327,6052.2466,4.1145
147746623,353.8399419,-9.71753044,,
197249332,57.6686189,12.28084988,5404.84,4.2535
8989798,183.2417055,-9.523121404,5782.609,3.9117
186690921,253.7688466,-28.71058441,6242.985,4.295
115010688,157.8389245,1.602954815,5900.0757,4.288
422334988,229.7006403,-25.81066354,5646.4814,4.0289
444005704,172.661571,-4.256348033,,
311151159,250.6834631,-28.76508402,6220.1357,4.1131
366485282,231.2953914,-26.66271589,,
357494551,126.9897959,12.03707567,,
248378702,200.8888562,-16.66627513,5995.3643,2.8453
23380043,18.99873707,0.881646995,5729.626,4.4635
392460431,236.1357703,-26.10759658,,
344298915,245.8158572,-28.88189746,6374.316,4.0437
176867392,339.7214775,-15.75439387,6155.5664,4.2089
466049608,59.35552911,11.460829,,
98582719,133.7020928,24.30419967,6156.7085,4.1289
344243141,259.5633157,-30.35584629,,
111012761,262.1080557,-30.15413562,5742.095,4.4898
59085164,75.40664522,15.85868254,5914.471,3.8779
176938807,69.37049044,15.89211028,,
366657647,202.194483,-2.334116382,6459.977,4.02
176877719,199.5692731,-1.171002833,5608.5376,4.1113
82659574,62.93647769,14.91708762,,
117271948,132.5905884,11.37582645,,
158346788,20.41887072,0.507646575,5762.2705,4.2006
205913829,261.8683073,-29.65067682,8132.0605,3.5276
443970954,358.0656041,-8.734793132,8455.616,3.935
248378889,63.74650899,13.37727127,5104.7886,2.6733
468992689,128.059187,11.43991296,6524.1533,4.175
444009836,265.9994693,-29.28236264,,
248387382,259.0755278,-29.15591098,,
277877388,231.1475122,-26.90072984,,
242939931,172.859658,-4.920556333,,
348721572,242.2276267,-28.86484164,5615.4077,4.4393
374179824,340.3959325,-15.01249381,4575.927,2.3894
374239556,258.4206139,-31.13055119,,
348667551,164.8979399,13.14992593,5529.2896,4.5687
357513160,226.2250022,-23.90006433,,
399702614,129.5691593,11.41108333,6639.0166,4.2558
380198830,16.78949023,-0.379620754,,
176910325,183.6668065,-10.06612759,5864.57,3.942
436654650,353.4385452,-10.5388958,,
396733866,229.6434999,-26.30217668,6298.5537,4.0715
117162654,200.9343524,-17.50761995,7328.555,4.109
46157997,17.42358648,-0.151751891,6717.7603,4.0824
176941767,355.5375292,-8.568573739,6034.603,3.9816
436636787,58.8438985,13.50218076,5474.154,4.1641
390827789,129.7351705,25.37034144,5975.888,4.1341
248346901,202.0334214,-15.93049241,4511.6064,2.0984
162671742,206.8149624,-17.48737773,5782.5933,4.0829
117506841,22.27786131,1.697667946,,
399723228,154.9236407,3.822936376,5848.7705,3.9727
78905309,183.5541763,-9.145279568,5107.794,3.4363
150823353,264.2259042,-29.87608297,6005.0454,3.895
386892628,77.18959993,15.03151769,,
432610314,342.7606587,-15.05597256,6138.6797,4.1201
311365602,340.7590877,-14.78477241,,
152210599,76.86860544,15.59110966,6715.555,3.8026
374356031,58.24308709,12.76776953,7986.498,4.0891
277747882,127.0875539,11.8199485,4916.1636,2.615
392103237,204.3846533,-16.57960394,5703.841,4.2461
318433575,136.7894615,23.42061913,7016.786,4.0628
161907908,340.5664007,-16.77940714,6320.181,3.7107
386892923,259.0570072,-30.69944832,,
49785541,351.7948849,-11.66620461,5670.1543,3.9619
303597707,355.5378305,-9.047621018,5827.55,2.9937
277869062,338.8384289,-16.23796185,4915.823,3.1
243245570,289.4335294,-28.52522372,,
242968721,262.8124546,-29.76850092,6885.915,1.8076
405676324,337.5426503,-16.96178168,5593.5845,4.3836
344279048,159.2737491,1.736218351,6289.5317,3.8439
43543092,136.8676774,24.8903957,,
8991066,247.1989433,-28.03856972,6674.149,3.829
186287232,182.4823282,-8.37040105,6426.5996,4.2063
240716242,259.4105661,-29.56184266,5344.8975,4.238
8995069,77.74542964,15.27967698,5170.8535,3.4538
9697859,159.2934467,2.068388949,5700.9766,4.425
436572639,65.53137808,14.68357555,7510.8574,3.8672
38132274,131.0874697,10.83395839,,
458686223,290.8064961,-28.31606425,,
281701038,72.06504809,15.28227128,5566.01,4.3309
458685974,246.010902,-29.2508487,7707.754,4.0177
303761538,129.5030894,24.57566738,,
388995028,202.302687,-2.742259629,,
422327011,289.5441901,-29.52318855,4437.712,1.9875
176941666,290.4760323,-28.06231016,,
83437258,17.888337,-0.374623449,,
437038456,185.1912915,-10.74003114,,
21273705,358.8324144,-7.948119755,5753.619,4.252
88561830,162.7822047,0.43838889,5568.681,4.4195
159133416,248.8113773,-29.09434609,,
